## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 276277464.02775204}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8323e+00   1.0392e+00   8.5565e-03   5.2560e-03   1.5481e+04   1.5349e+04   9.2653e+04
  3.5313e+00   3.5671e+00   1.2699e+00  -2.2150e-03   4.2709e-03   2.3195e+04   2.3246e+04   1.3908e+05
  4.4457e+00   4.4905e+00   1.5001e+00  -7.5345e-03   3.4666e-03   3.5019e+04   3.5285e+04   2.0904e+05
  5.5968e+00   5.6525e+00   1.7302e+00  -1.3645e-02   2.7992e-03   5.3377e+04   5.4115e+04   3.1993e+05
  7.0460e+00   7.1180e+00   1.9607e+00   5.4266e-03   2.2720e-03   8.2591e+04   8.2146e+04   4.9394e+05
  8.8703e+00   8.9708e+00   2.1921e+00   1.1181e-02   1.8138e-03   1.3033e+05   1.2889e+05   7.7902e+05
  1.1167e+01   1.1279e+01   2.4211e+00  -1.0931e-03   1.4381e-03   2.0482e+05   2.0504e+05   1.2215e+06
  1.4059e+01   1.4203e+01   2.6515e+00  -1.0256e-02   1.1546e-03   3.1481e+05   3.1807e+05   1.9016e+06
  1.7699e+01   1.7896e+01   2.8826e+00  -1.6941e-02   9.2021e-04   4.9226e+05   5.0074e+05   3.0001e+06
  2.2281e+01   2.2517e+01   3.1123e+00  -5.9403e-03   7.2897e-04   7.9320e+05   7.9795e+05   4.7898e+06
  2.8050e+01   2.8362e+01   3.3431e+00  -8.2082e-03   5.8576e-04   1.2257e+06   1.2358e+06   7.4150e+06
  3.5313e+01   3.5684e+01   3.5727e+00  -1.4574e-02   4.6496e-04   1.9328e+06   1.9614e+06   1.1766e+07
  4.4457e+01   4.4923e+01   3.8030e+00  -9.8645e-03   3.7173e-04   3.0382e+06   3.0685e+06   1.8404e+07
  5.5968e+01   5.6550e+01   4.0331e+00   1.0481e-02   2.9926e-04   4.7842e+06   4.7346e+06   2.8649e+07
  7.0460e+01   7.1169e+01   4.2631e+00   7.7339e-03   2.4256e-04   7.2624e+06   7.2067e+06   4.3832e+07
  8.8703e+01   8.9606e+01   4.4934e+00  -1.0289e-05   1.9625e-04   1.1010e+07   1.1010e+07   6.6678e+07
  1.1167e+02   1.1282e+02   4.7238e+00   6.3361e-03   1.5867e-04   1.6949e+07   1.6842e+07   1.0237e+08
  1.4059e+02   1.4209e+02   4.9545e+00   1.6292e-02   1.2831e-04   2.6174e+07   2.5754e+07   1.5767e+08
  1.7699e+02   1.7855e+02   5.1829e+00   9.3210e-04   1.0450e-04   3.8864e+07   3.8827e+07   2.3577e+08
  2.2281e+02   2.2423e+02   5.4106e+00  -4.9414e-03   9.0836e-05   5.1135e+07   5.1389e+07   3.0831e+08
