## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 110247825.19062066}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8322e+00   1.0391e+00   1.9372e-01   1.0092e-02   6.0718e+03   5.0864e+03   2.9546e+04
  3.5313e+00   3.5660e+00   1.2695e+00   1.8241e-01   8.3762e-03   8.7312e+03   7.3842e+03   4.2541e+04
  4.4457e+00   4.4836e+00   1.4985e+00   1.9355e-01   6.9660e-03   1.2743e+04   1.0677e+04   6.2010e+04
  5.5968e+00   5.6330e+00   1.7267e+00   1.6619e-01   5.8128e-03   1.7881e+04   1.5333e+04   8.7507e+04
  7.0460e+00   7.0968e+00   1.9577e+00   1.2626e-01   4.9621e-03   2.3698e+04   2.1041e+04   1.1835e+05
  8.8703e+00   8.9619e+00   2.1911e+00   1.1073e-01   4.1600e-03   3.3252e+04   2.9937e+04   1.6918e+05
  1.1167e+01   1.1255e+01   2.4189e+00   4.7983e-02   3.3015e-03   4.9813e+04   4.7532e+04   2.5838e+05
  1.4059e+01   1.4186e+01   2.6503e+00   8.5001e-02   2.8445e-03   6.9471e+04   6.4029e+04   3.5875e+05
  1.7699e+01   1.7906e+01   2.8832e+00   9.2440e-02   2.3292e-03   1.0433e+05   9.5497e+04   5.3877e+05
  2.2281e+01   2.2479e+01   3.1106e+00   6.2461e-02   1.8037e-03   1.6920e+05   1.5925e+05   8.8335e+05
  2.8050e+01   2.8377e+01   3.3436e+00   1.4485e-02   1.4502e-03   2.4990e+05   2.4633e+05   1.3341e+06
  3.5313e+01   3.5758e+01   3.5748e+00   3.2494e-02   1.1395e-03   4.1197e+05   3.9901e+05   2.1867e+06
  4.4457e+01   4.4876e+01   3.8019e+00   7.7795e-02   9.1182e-04   6.7161e+05   6.2314e+05   3.5162e+06
  5.5968e+01   5.6619e+01   4.0343e+00   3.4807e-02   7.2163e-04   1.0295e+06   9.9487e+05   5.4743e+06
  7.0460e+01   7.1178e+01   4.2631e+00   3.7890e-03   5.7932e-04   1.5495e+06   1.5437e+06   8.2976e+06
  8.8703e+01   8.9660e+01   4.4940e+00   4.3725e-03   4.6071e-04   2.4516e+06   2.4409e+06   1.3239e+07
  1.1167e+02   1.1318e+02   4.7269e+00  -2.2026e-02   3.6174e-04   3.8719e+06   3.9591e+06   2.1115e+07
  1.4059e+02   1.4219e+02   4.9551e+00  -3.0956e-02   2.7803e-04   6.4948e+06   6.7023e+06   3.5397e+07
  1.7699e+02   1.7946e+02   5.1880e+00  -3.0665e-02   2.0826e-04   1.1578e+07   1.1945e+07   6.3176e+07
  2.2281e+02   2.2488e+02   5.4135e+00  -2.3999e-02   1.6481e-04   1.8615e+07   1.9073e+07   1.0084e+08
