## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 117762531.47373669}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8295e+00   1.0382e+00   7.7672e-03   6.6484e-03   9.9333e+03   9.8567e+03   6.4092e+04
  3.5313e+00   3.5638e+00   1.2689e+00  -1.1654e-02   5.4543e-03   1.4474e+04   1.4645e+04   9.3017e+04
  4.4457e+00   4.4916e+00   1.5003e+00  -9.9181e-03   4.4814e-03   2.1479e+04   2.1694e+04   1.3700e+05
  5.5968e+00   5.6514e+00   1.7300e+00   7.7539e-03   3.7020e-03   3.2036e+04   3.1789e+04   2.0502e+05
  7.0460e+00   7.1100e+00   1.9596e+00  -8.3146e-03   3.0477e-03   4.6515e+04   4.6905e+04   2.9506e+05
  8.8703e+00   8.9699e+00   2.1920e+00  -9.7327e-03   2.4773e-03   7.0300e+04   7.0991e+04   4.4397e+05
  1.1167e+01   1.1277e+01   2.4209e+00  -1.7148e-02   1.9699e-03   1.1035e+05   1.1228e+05   7.0009e+05
  1.4059e+01   1.4196e+01   2.6510e+00  -2.6877e-02   1.6046e-03   1.6467e+05   1.6922e+05   1.0497e+06
  1.7699e+01   1.7878e+01   2.8816e+00  -3.4067e-02   1.3036e-03   2.4764e+05   2.5637e+05   1.5797e+06
  2.2281e+01   2.2485e+01   3.1109e+00  -2.0444e-02   1.0592e-03   3.8038e+05   3.8832e+05   2.4083e+06
  2.8050e+01   2.8347e+01   3.3425e+00  -1.9161e-02   8.7415e-04   5.5922e+05   5.7015e+05   3.5792e+06
  3.5313e+01   3.5653e+01   3.5718e+00  -9.2853e-03   7.0947e-04   8.5752e+05   8.6555e+05   5.4523e+06
  4.4457e+01   4.4894e+01   3.8023e+00   3.2539e-03   5.7640e-04   1.3156e+06   1.3113e+06   8.3050e+06
  5.5968e+01   5.6503e+01   4.0323e+00  -1.1597e-02   4.6890e-04   1.9585e+06   1.9815e+06   1.2465e+07
  7.0460e+01   7.1156e+01   4.2629e+00  -1.3374e-03   3.8318e-04   2.9632e+06   2.9672e+06   1.8808e+07
  8.8703e+01   8.9600e+01   4.4934e+00   4.8123e-03   3.1292e-04   4.4706e+06   4.4492e+06   2.8383e+07
  1.1167e+02   1.1281e+02   4.7236e+00   1.0082e-02   2.5827e-04   6.5973e+06   6.5314e+06   4.2416e+07
  1.4059e+02   1.4203e+02   4.9540e+00   1.2986e-02   2.1246e-04   9.7771e+06   9.6518e+06   6.2314e+07
  1.7699e+02   1.7862e+02   5.1832e+00  -4.1118e-03   1.7302e-04   1.4494e+07   1.4554e+07   9.3198e+07
  2.2281e+02   2.2423e+02   5.4106e+00  -2.0423e-02   1.4804e-04   1.9474e+07   1.9880e+07   1.2665e+08
