## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 162566885.09004754}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8289e+00   1.0380e+00   6.2575e-02   8.0836e-03   7.2891e+03   6.8598e+03   4.3160e+04
  3.5313e+00   3.5626e+00   1.2686e+00   4.6291e-02   6.7218e-03   1.0380e+04   9.9210e+03   6.1475e+04
  4.4457e+00   4.4868e+00   1.4992e+00   6.2895e-02   5.5383e-03   1.5533e+04   1.4614e+04   9.1264e+04
  5.5968e+00   5.6464e+00   1.7291e+00   6.2295e-02   4.6002e-03   2.2502e+04   2.1183e+04   1.3363e+05
  7.0460e+00   7.0995e+00   1.9581e+00   3.6754e-02   3.8885e-03   3.0735e+04   2.9646e+04   1.8563e+05
  8.8703e+00   8.9779e+00   2.1928e+00   5.2438e-02   3.2088e-03   4.5817e+04   4.3534e+04   2.7574e+05
  1.1167e+01   1.1276e+01   2.4208e+00   5.2880e-02   2.4740e-03   7.7111e+04   7.3238e+04   4.6194e+05
  1.4059e+01   1.4195e+01   2.6510e+00   4.0359e-02   2.0062e-03   1.1587e+05   1.1137e+05   7.0141e+05
  1.7699e+01   1.7890e+01   2.8823e+00   1.0044e-02   1.6214e-03   1.7223e+05   1.7051e+05   1.0565e+06
  2.2281e+01   2.2488e+01   3.1110e+00   1.2921e-02   1.2953e-03   2.7061e+05   2.6716e+05   1.6653e+06
  2.8050e+01   2.8380e+01   3.3437e+00   1.0603e-02   1.0501e-03   4.1085e+05   4.0654e+05   2.5212e+06
  3.5313e+01   3.5672e+01   3.5724e+00  -3.4589e-03   8.1978e-04   6.6470e+05   6.6700e+05   4.1077e+06
  4.4457e+01   4.4963e+01   3.8038e+00  -9.3204e-03   6.4668e-04   1.0619e+06   1.0719e+06   6.5901e+06
  5.5968e+01   5.6500e+01   4.0322e+00  -5.8178e-03   5.2168e-04   1.6375e+06   1.6471e+06   1.0149e+07
  7.0460e+01   7.1285e+01   4.2647e+00   1.5506e-02   4.1837e-04   2.6006e+06   2.5609e+06   1.6030e+07
  8.8703e+01   8.9656e+01   4.4940e+00   1.2277e-03   3.2847e-04   4.1597e+06   4.1546e+06   2.5775e+07
  1.1167e+02   1.1309e+02   4.7262e+00  -4.4169e-03   2.5747e-04   6.7321e+06   6.7620e+06   4.1772e+07
  1.4059e+02   1.4223e+02   4.9555e+00  -8.8682e-03   2.0025e-04   1.1080e+07   1.1179e+07   6.9096e+07
  1.7699e+02   1.7897e+02   5.1852e+00  -4.2562e-03   1.5657e-04   1.8208e+07   1.8286e+07   1.1330e+08
  2.2281e+02   2.2483e+02   5.4133e+00  -3.9267e-03   1.2604e-04   2.8108e+07   2.8219e+07   1.7446e+08
