## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 105758970.89747345}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8300e+00   1.0384e+00  -4.9016e-02   9.6604e-03   4.6296e+03   4.8682e+03   2.8173e+04
  3.5313e+00   3.5623e+00   1.2685e+00  -7.3976e-02   7.9900e-03   6.5899e+03   7.1163e+03   3.9993e+04
  4.4457e+00   4.4915e+00   1.5003e+00  -2.6042e-02   6.6052e-03   1.0142e+04   1.0413e+04   5.9756e+04
  5.5968e+00   5.6476e+00   1.7293e+00  -2.9496e-02   5.4636e-03   1.4770e+04   1.5219e+04   8.6986e+04
  7.0460e+00   7.1022e+00   1.9585e+00  -3.3290e-02   4.5853e-03   2.0889e+04   2.1608e+04   1.2210e+05
  8.8703e+00   8.9786e+00   2.1929e+00  -3.7352e-02   3.7512e-03   3.1079e+04   3.2285e+04   1.8285e+05
  1.1167e+01   1.1266e+01   2.4198e+00  -1.3750e-02   2.9794e-03   5.0476e+04   5.1180e+04   2.9312e+05
  1.4059e+01   1.4213e+01   2.6522e+00  -3.6474e-03   2.4635e-03   7.4589e+04   7.4862e+04   4.3073e+05
  1.7699e+01   1.7897e+01   2.8826e+00  -8.4333e-03   1.9918e-03   1.1355e+05   1.1452e+05   6.5773e+05
  2.2281e+01   2.2504e+01   3.1117e+00  -1.3118e-02   1.5524e-03   1.8604e+05   1.8851e+05   1.0931e+06
  2.8050e+01   2.8374e+01   3.3435e+00   8.3028e-03   1.2478e-03   2.9419e+05   2.9176e+05   1.6955e+06
  3.5313e+01   3.5653e+01   3.5719e+00  -1.5607e-02   9.9606e-04   4.5076e+05   4.5791e+05   2.6733e+06
  4.4457e+01   4.4948e+01   3.8035e+00  -2.5710e-02   7.9677e-04   6.9724e+05   7.1564e+05   4.1629e+06
  5.5968e+01   5.6591e+01   4.0339e+00   2.8181e-03   6.3789e-04   1.1197e+06   1.1165e+06   6.5401e+06
  7.0460e+01   7.1188e+01   4.2633e+00   1.0243e-02   5.1366e-04   1.7395e+06   1.7219e+06   1.0217e+07
  8.8703e+01   8.9700e+01   4.4945e+00  -1.1622e-03   4.1015e-04   2.6976e+06   2.7007e+06   1.6169e+07
  1.1167e+02   1.1308e+02   4.7261e+00   9.0665e-03   3.2632e-04   4.3052e+06   4.2665e+06   2.5566e+07
  1.4059e+02   1.4213e+02   4.9547e+00   8.4819e-03   2.5797e-04   6.8848e+06   6.8269e+06   4.0548e+07
  1.7699e+02   1.7874e+02   5.1839e+00  -7.6408e-03   2.0602e-04   1.0622e+07   1.0703e+07   6.2470e+07
  2.2281e+02   2.2452e+02   5.4119e+00  -1.9204e-02   1.7355e-04   1.4794e+07   1.5084e+07   8.7303e+07
