## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 64169.97795723878}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.7997e+00   1.0280e+00  -4.0434e-02   2.0717e-01   1.2569e+01   1.3099e+01   3.4000e+01
  3.5313e+00   3.5780e+00   1.2718e+00  -4.6768e-01   1.7282e-01   1.0020e+01   1.8823e+01   2.8000e+01
  4.4457e+00   4.5345e+00   1.5094e+00  -8.1061e-02   1.6083e-01   1.9973e+01   2.1734e+01   4.3000e+01
  5.5968e+00   5.7769e+00   1.7517e+00  -2.6288e-01   1.1260e-01   3.2685e+01   4.4342e+01   9.7000e+01
  7.0460e+00   7.0935e+00   1.9567e+00  -4.0474e-01   8.6916e-02   4.4300e+01   7.4421e+01   1.4400e+02
  8.8703e+00   8.9593e+00   2.1907e+00  -2.2901e-01   7.7974e-02   7.1292e+01   9.2468e+01   2.2800e+02
  1.1167e+01   1.1222e+01   2.4160e+00  -7.1555e-02   6.3192e-02   1.3071e+02   1.4079e+02   3.4500e+02
  1.4059e+01   1.4314e+01   2.6593e+00  -1.1769e-01   5.0511e-02   1.9442e+02   2.2035e+02   5.7400e+02
  1.7699e+01   1.7886e+01   2.8820e+00  -1.1333e-01   4.0119e-02   3.0971e+02   3.4930e+02   9.1200e+02
  2.2281e+01   2.2473e+01   3.1104e+00   1.2945e-02   3.4704e-02   4.7285e+02   4.6680e+02   1.3630e+03
  2.8050e+01   2.8489e+01   3.3476e+00  -3.9656e-02   2.6970e-02   7.4228e+02   7.7293e+02   2.1240e+03
  3.5313e+01   3.5376e+01   3.5641e+00   3.9900e-01   2.3025e-02   1.4835e+03   1.0604e+03   4.3090e+03
  4.4457e+01   4.4593e+01   3.7957e+00   1.8345e-01   2.2449e-02   1.3202e+03   1.1155e+03   3.8370e+03
  5.5968e+01   5.7006e+01   4.0413e+00   3.2890e-03   1.5349e-02   2.3942e+03   2.3863e+03   6.8670e+03
  7.0460e+01   6.9582e+01   4.2404e+00  -1.0912e-01   1.3375e-02   2.7996e+03   3.1426e+03   8.4510e+03
  8.8703e+01   8.9064e+01   4.4871e+00  -9.5269e-03   1.5318e-02   2.3731e+03   2.3959e+03   7.0060e+03
  1.1167e+02   1.1387e+02   4.7332e+00   1.2817e-01   1.2462e-02   4.0840e+03   3.6200e+03   1.1831e+04
  1.4059e+02   1.3899e+02   4.9323e+00  -7.2283e-02   1.1400e-02   4.0136e+03   4.3263e+03   1.2052e+04
  1.7699e+02   1.8100e+02   5.1966e+00  -2.7821e-02   8.6946e-03   7.2300e+03   7.4369e+03   2.1064e+04
  2.2281e+02   2.2525e+02   5.4153e+00   1.7526e-03   5.8279e-03   1.6582e+04   1.6553e+04   4.8855e+04
