## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 179464811.7060078}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8278e+00   1.0376e+00   7.1891e-02   7.8668e-03   8.6335e+03   8.0544e+03   4.7014e+04
  3.5313e+00   3.5641e+00   1.2690e+00   6.0202e-02   6.4893e-03   1.2550e+04   1.1837e+04   6.7959e+04
  4.4457e+00   4.4892e+00   1.4998e+00   5.8748e-02   5.3315e-03   1.8567e+04   1.7536e+04   9.9634e+04
  5.5968e+00   5.6449e+00   1.7288e+00   4.3780e-02   4.4064e-03   2.6797e+04   2.5673e+04   1.4598e+05
  7.0460e+00   7.1017e+00   1.9584e+00   2.7646e-02   3.6992e-03   3.7435e+04   3.6427e+04   2.1236e+05
  8.8703e+00   8.9825e+00   2.1933e+00   5.3879e-03   2.9946e-03   5.5884e+04   5.5585e+04   3.2201e+05
  1.1167e+01   1.1275e+01   2.4207e+00   2.0078e-02   2.3241e-03   9.4137e+04   9.2284e+04   5.3808e+05
  1.4059e+01   1.4208e+01   2.6519e+00   1.5877e-02   1.8718e-03   1.4454e+05   1.4228e+05   8.1790e+05
  1.7699e+01   1.7890e+01   2.8823e+00   3.3946e-02   1.5177e-03   2.2374e+05   2.1639e+05   1.2568e+06
  2.2281e+01   2.2489e+01   3.1110e+00   2.2351e-02   1.2084e-03   3.4900e+05   3.4137e+05   1.9881e+06
  2.8050e+01   2.8376e+01   3.3436e+00   2.4107e-02   9.7922e-04   5.3238e+05   5.1985e+05   3.0133e+06
  3.5313e+01   3.5680e+01   3.5726e+00   2.8177e-02   7.8220e-04   8.3765e+05   8.1470e+05   4.7077e+06
  4.4457e+01   4.4933e+01   3.8032e+00   2.6919e-02   6.2283e-04   1.3196e+06   1.2850e+06   7.3151e+06
  5.5968e+01   5.6501e+01   4.0322e+00   1.6449e-03   5.0165e-04   1.9840e+06   1.9807e+06   1.1107e+07
  7.0460e+01   7.1248e+01   4.2642e+00   1.0483e-02   4.0276e-04   3.1051e+06   3.0729e+06   1.7394e+07
  8.8703e+01   8.9669e+01   4.4941e+00   1.9745e-02   3.1965e-04   4.9749e+06   4.8785e+06   2.7797e+07
  1.1167e+02   1.1296e+02   4.7250e+00   1.3491e-02   2.5166e-04   7.9767e+06   7.8705e+06   4.4655e+07
  1.4059e+02   1.4206e+02   4.9543e+00  -3.6525e-03   2.0036e-04   1.2372e+07   1.2417e+07   6.9528e+07
  1.7699e+02   1.7901e+02   5.1855e+00  -1.2011e-02   1.5938e-04   1.9388e+07   1.9624e+07   1.0928e+08
  2.2281e+02   2.2484e+02   5.4134e+00   2.6761e-03   1.2807e-04   3.0473e+07   3.0392e+07   1.7096e+08
