## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 42906034.73459254}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8296e+00   1.0383e+00   3.0545e-02   9.8971e-03   4.7570e+03   4.6160e+03   3.2599e+04
  3.5313e+00   3.5685e+00   1.2703e+00   5.6877e-02   8.0745e-03   7.3295e+03   6.9351e+03   4.8878e+04
  4.4457e+00   4.4876e+00   1.4994e+00   2.3081e-02   6.5353e-03   1.0831e+04   1.0586e+04   7.3073e+04
  5.5968e+00   5.6450e+00   1.7289e+00   2.1933e-02   5.3116e-03   1.6377e+04   1.6026e+04   1.0855e+05
  7.0460e+00   7.1078e+00   1.9593e+00   1.0786e-02   4.3544e-03   2.4104e+04   2.3846e+04   1.6032e+05
  8.8703e+00   8.9701e+00   2.1920e+00   7.5800e-03   3.5604e-03   3.5938e+04   3.5668e+04   2.4003e+05
  1.1167e+01   1.1277e+01   2.4209e+00   1.5396e-02   2.8579e-03   5.6209e+04   5.5357e+04   3.7468e+05
  1.4059e+01   1.4205e+01   2.6516e+00   1.7589e-02   2.3481e-03   8.3446e+04   8.2004e+04   5.4910e+05
  1.7699e+01   1.7882e+01   2.8819e+00   3.7329e-02   1.9201e-03   1.2722e+05   1.2264e+05   8.2827e+05
  2.2281e+01   2.2483e+01   3.1108e+00   1.0713e-02   1.5464e-03   1.9109e+05   1.8907e+05   1.2782e+06
  2.8050e+01   2.8346e+01   3.3425e+00  -4.4079e-03   1.2508e-03   2.8771e+05   2.8898e+05   1.9376e+06
  3.5313e+01   3.5637e+01   3.5714e+00   1.7370e-03   1.0259e-03   4.3038e+05   4.2963e+05   2.9250e+06
  4.4457e+01   4.4877e+01   3.8019e+00  -1.3824e-02   8.4044e-04   6.3127e+05   6.4012e+05   4.2739e+06
  5.5968e+01   5.6455e+01   4.0314e+00  -8.9828e-03   6.9428e-04   9.2959e+05   9.3802e+05   6.2946e+06
  7.0460e+01   7.1069e+01   4.2617e+00  -9.8137e-03   5.8315e-04   1.3165e+06   1.3296e+06   8.9440e+06
  8.8703e+01   8.9427e+01   4.4914e+00  -4.1732e-03   5.0083e-04   1.7950e+06   1.8026e+06   1.2345e+07
  1.1167e+02   1.1274e+02   4.7231e+00   2.1276e-02   4.2190e-04   2.5942e+06   2.5401e+06   1.7985e+07
  1.4059e+02   1.4189e+02   4.9530e+00  -1.0335e-02   3.4793e-04   3.6965e+06   3.7351e+06   2.5908e+07
  1.7699e+02   1.7816e+02   5.1806e+00  -2.0894e-02   2.9575e-04   5.0613e+06   5.1693e+06   3.5571e+07
  2.2281e+02   2.2410e+02   5.4100e+00   9.6000e-03   2.7480e-04   6.0450e+06   5.9875e+06   4.2130e+07
