## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 86837201.13994847}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8293e+00   1.0381e+00   6.6848e-03   9.3363e-03   5.4522e+03   5.4160e+03   3.3325e+04
  3.5313e+00   3.5655e+00   1.2694e+00   3.4569e-02   7.8418e-03   7.9426e+03   7.6772e+03   4.8185e+04
  4.4457e+00   4.4896e+00   1.4998e+00   2.6442e-02   6.5400e-03   1.1329e+04   1.1038e+04   6.8277e+04
  5.5968e+00   5.6470e+00   1.7292e+00   8.0166e-02   5.4435e-03   1.7209e+04   1.5932e+04   1.0010e+05
  7.0460e+00   7.1128e+00   1.9600e+00   6.6648e-02   4.4818e-03   2.5070e+04   2.3504e+04   1.4682e+05
  8.8703e+00   8.9736e+00   2.1923e+00   4.6479e-02   3.6029e-03   3.8060e+04   3.6369e+04   2.2523e+05
  1.1167e+01   1.1283e+01   2.4214e+00   6.6025e-02   2.8297e-03   6.2851e+04   5.8958e+04   3.6134e+05
  1.4059e+01   1.4179e+01   2.6498e+00   6.9788e-02   2.3396e-03   9.2266e+04   8.6247e+04   5.3276e+05
  1.7699e+01   1.7891e+01   2.8824e+00   7.5374e-02   1.9334e-03   1.3582e+05   1.2630e+05   7.8214e+05
  2.2281e+01   2.2483e+01   3.1108e+00   4.5427e-02   1.5555e-03   2.0397e+05   1.9511e+05   1.1862e+06
  2.8050e+01   2.8383e+01   3.3438e+00   4.0893e-02   1.2805e-03   2.9970e+05   2.8792e+05   1.7402e+06
  3.5313e+01   3.5647e+01   3.5716e+00   2.8836e-02   1.0312e-03   4.5678e+05   4.4398e+05   2.6701e+06
  4.4457e+01   4.4888e+01   3.8022e+00   2.8311e-02   8.3173e-04   7.0177e+05   6.8245e+05   4.1679e+06
  5.5968e+01   5.6550e+01   4.0331e+00   2.3616e-02   6.7427e-04   1.0629e+06   1.0384e+06   6.3987e+06
  7.0460e+01   7.1232e+01   4.2639e+00   1.5270e-02   5.3697e-04   1.6623e+06   1.6373e+06   1.0016e+07
  8.8703e+01   8.9745e+01   4.4950e+00  -1.6633e-03   4.1666e-04   2.7148e+06   2.7193e+06   1.6414e+07
  1.1167e+02   1.1297e+02   4.7252e+00  -3.1629e-04   3.2255e-04   4.5363e+06   4.5377e+06   2.7445e+07
  1.4059e+02   1.4205e+02   4.9542e+00   1.2405e-02   2.6045e-04   7.0460e+06   6.9596e+06   4.2381e+07
  1.7699e+02   1.7881e+02   5.1843e+00   1.1561e-02   2.1130e-04   1.0696e+07   1.0574e+07   6.4043e+07
  2.2281e+02   2.2428e+02   5.4108e+00  -1.2731e-02   1.7899e-04   1.4549e+07   1.4736e+07   8.6971e+07
