## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 149913683.13649908}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8336e+00   1.0396e+00  -4.0393e-03   5.9168e-03   1.2147e+04   1.2197e+04   7.6335e+04
  3.5313e+00   3.5692e+00   1.2705e+00   3.5681e-02   4.7682e-03   1.9451e+04   1.8781e+04   1.1966e+05
  4.4457e+00   4.4902e+00   1.5000e+00   2.3577e-02   3.8212e-03   2.9932e+04   2.9242e+04   1.8414e+05
  5.5968e+00   5.6541e+00   1.7305e+00   1.5347e-03   3.0535e-03   4.5866e+04   4.5796e+04   2.8499e+05
  7.0460e+00   7.1198e+00   1.9610e+00  -9.5367e-03   2.4429e-03   7.0867e+04   7.1549e+04   4.4296e+05
  8.8703e+00   8.9665e+00   2.1916e+00  -1.5626e-02   1.9496e-03   1.1059e+05   1.1234e+05   6.8994e+05
  1.1167e+01   1.1281e+01   2.4212e+00  -2.5087e-02   1.5516e-03   1.7292e+05   1.7737e+05   1.0786e+06
  1.4059e+01   1.4205e+01   2.6516e+00  -2.4178e-02   1.2560e-03   2.6414e+05   2.7068e+05   1.6607e+06
  1.7699e+01   1.7882e+01   2.8818e+00  -9.9691e-03   1.0149e-03   4.1041e+05   4.1455e+05   2.5506e+06
  2.2281e+01   2.2505e+01   3.1118e+00  -1.8217e-02   8.2055e-04   6.2262e+05   6.3417e+05   3.9009e+06
  2.8050e+01   2.8344e+01   3.3424e+00  -1.7901e-02   6.6749e-04   9.4118e+05   9.5834e+05   5.9101e+06
  3.5313e+01   3.5660e+01   3.5720e+00  -1.4717e-02   5.4382e-04   1.4225e+06   1.4438e+06   8.9340e+06
  4.4457e+01   4.4877e+01   3.8019e+00  -1.6706e-02   4.4821e-04   2.0899e+06   2.1254e+06   1.3127e+07
  5.5968e+01   5.6526e+01   4.0327e+00  -8.6369e-05   3.7134e-04   3.0962e+06   3.0964e+06   1.9386e+07
  7.0460e+01   7.1077e+01   4.2618e+00   1.1194e-02   3.1057e-04   4.4764e+06   4.4268e+06   2.7823e+07
  8.8703e+01   8.9497e+01   4.4922e+00  -5.5021e-04   2.6076e-04   6.2761e+06   6.2796e+06   3.9220e+07
  1.1167e+02   1.1258e+02   4.7216e+00  -1.6278e-02   2.2004e-04   8.6756e+06   8.8192e+06   5.4546e+07
  1.4059e+02   1.4165e+02   4.9514e+00  -1.3851e-02   1.9131e-04   1.1505e+07   1.1666e+07   7.2070e+07
  1.7699e+02   1.7853e+02   5.1828e+00  -1.7073e-02   1.6383e-04   1.5636e+07   1.5908e+07   9.8444e+07
  2.2281e+02   2.2458e+02   5.4122e+00   2.6335e-02   1.4210e-04   2.1702e+07   2.1145e+07   1.3393e+08
