## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 612192443.9614617}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8316e+00   1.0389e+00   3.6511e-02   4.4324e-03   2.7682e+04   2.6707e+04   1.4194e+05
  3.5313e+00   3.5675e+00   1.2700e+00   2.3615e-02   3.5703e-03   4.2133e+04   4.1161e+04   2.1756e+05
  4.4457e+00   4.4917e+00   1.5004e+00   1.3156e-02   2.8544e-03   6.5242e+04   6.4395e+04   3.3728e+05
  5.5968e+00   5.6544e+00   1.7306e+00   7.1486e-03   2.2956e-03   1.0027e+05   9.9560e+04   5.2054e+05
  7.0460e+00   7.1186e+00   1.9608e+00   1.5293e-02   1.8396e-03   1.5740e+05   1.5503e+05   8.0880e+05
  8.8703e+00   8.9662e+00   2.1916e+00   2.1663e-02   1.4762e-03   2.4599e+05   2.4077e+05   1.2640e+06
  1.1167e+01   1.1282e+01   2.4213e+00   1.0362e-02   1.1790e-03   3.8137e+05   3.7746e+05   1.9781e+06
  1.4059e+01   1.4202e+01   2.6515e+00  -1.8682e-03   9.4802e-04   5.8270e+05   5.8379e+05   3.0375e+06
  1.7699e+01   1.7887e+01   2.8821e+00   6.5808e-03   7.6554e-04   9.0116e+05   8.9527e+05   4.6576e+06
  2.2281e+01   2.2514e+01   3.1122e+00   1.9736e-02   6.1738e-04   1.4037e+06   1.3765e+06   7.1797e+06
  2.8050e+01   2.8338e+01   3.3422e+00   2.3949e-02   4.9944e-04   2.1538e+06   2.1034e+06   1.0933e+07
  3.5313e+01   3.5659e+01   3.5720e+00   2.0058e-02   4.0587e-04   3.2490e+06   3.1851e+06   1.6576e+07
  4.4457e+01   4.4870e+01   3.8018e+00   8.6263e-03   3.3122e-04   4.8238e+06   4.7826e+06   2.4816e+07
  5.5968e+01   5.6475e+01   4.0318e+00  -1.1072e-02   2.7128e-04   7.0505e+06   7.1294e+06   3.6540e+07
  7.0460e+01   7.1144e+01   4.2627e+00  -2.0919e-02   2.2400e-04   1.0238e+07   1.0456e+07   5.2972e+07
  8.8703e+01   8.9578e+01   4.4931e+00  -2.0451e-02   1.8226e-04   1.5472e+07   1.5795e+07   7.9594e+07
  1.1167e+02   1.1288e+02   4.7243e+00  -2.7589e-02   1.4658e-04   2.3746e+07   2.4420e+07   1.2307e+08
  1.4059e+02   1.4209e+02   4.9545e+00  -1.2060e-02   1.1769e-04   3.7422e+07   3.7879e+07   1.9332e+08
  1.7699e+02   1.7881e+02   5.1844e+00   1.2819e-03   9.5295e-05   5.7850e+07   5.7776e+07   2.9968e+08
  2.2281e+02   2.2480e+02   5.4132e+00   1.9056e-02   7.9154e-05   8.5337e+07   8.3741e+07   4.3911e+08
