## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 711924673.608691}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8315e+00   1.0389e+00   2.7159e-02   3.7224e-03   3.4275e+04   3.3369e+04   2.0220e+05
  3.5313e+00   3.5679e+00   1.2701e+00   2.6311e-02   2.9904e-03   5.3067e+04   5.1706e+04   3.1229e+05
  4.4457e+00   4.4909e+00   1.5002e+00   2.5400e-02   2.3901e-03   8.2997e+04   8.0941e+04   4.8764e+05
  5.5968e+00   5.6564e+00   1.7309e+00   1.6803e-02   1.9079e-03   1.2916e+05   1.2703e+05   7.6328e+05
  7.0460e+00   7.1220e+00   1.9613e+00   1.8410e-02   1.5260e-03   2.0221e+05   1.9855e+05   1.1964e+06
  8.8703e+00   8.9648e+00   2.1914e+00   2.0652e-02   1.2190e-03   3.1761e+05   3.1119e+05   1.8783e+06
  1.1167e+01   1.1285e+01   2.4215e+00   1.4095e-02   9.6986e-04   4.9848e+05   4.9156e+05   2.9352e+06
  1.4059e+01   1.4206e+01   2.6517e+00   1.5927e-02   7.7634e-04   7.7938e+05   7.6716e+05   4.6071e+06
  1.7699e+01   1.7886e+01   2.8821e+00   1.4419e-02   6.2207e-04   1.2121e+06   1.1949e+06   7.1833e+06
  2.2281e+01   2.2505e+01   3.1118e+00   7.5665e-03   4.9850e-04   1.8747e+06   1.8606e+06   1.1123e+07
  2.8050e+01   2.8340e+01   3.3423e+00   9.1578e-05   4.0211e-04   2.8599e+06   2.8596e+06   1.7027e+07
  3.5313e+01   3.5675e+01   3.5725e+00  -2.0153e-03   3.2503e-04   4.3679e+06   4.3767e+06   2.6019e+07
  4.4457e+01   4.4900e+01   3.8024e+00  -4.5531e-03   2.6315e-04   6.6464e+06   6.6768e+06   3.9483e+07
  5.5968e+01   5.6525e+01   4.0327e+00  -1.1826e-02   2.1392e-04   9.9842e+06   1.0104e+07   5.9507e+07
  7.0460e+01   7.1181e+01   4.2632e+00  -1.0497e-02   1.7427e-04   1.5064e+07   1.5224e+07   8.9834e+07
  8.8703e+01   8.9533e+01   4.4926e+00  -1.2190e-02   1.4332e-04   2.2235e+07   2.2509e+07   1.3305e+08
  1.1167e+02   1.1276e+02   4.7233e+00  -2.0701e-02   1.1783e-04   3.2611e+07   3.3300e+07   1.9576e+08
  1.4059e+02   1.4201e+02   4.9539e+00  -1.6814e-02   9.6125e-05   4.9198e+07   5.0040e+07   2.9492e+08
  1.7699e+02   1.7892e+02   5.1849e+00  -1.6644e-02   7.7896e-05   7.4932e+07   7.6201e+07   4.4990e+08
  2.2281e+02   2.2524e+02   5.4151e+00  -1.0040e-02   6.2138e-05   1.1855e+08   1.1975e+08   7.0768e+08
