## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 5219832.499705201}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8274e+00   1.0374e+00  -7.1456e-02   2.7490e-02   6.6407e+02   7.1518e+02   4.7060e+03
  3.5313e+00   3.5494e+00   1.2648e+00  -9.1266e-02   2.3186e-02   9.1356e+02   1.0053e+03   6.8530e+03
  4.4457e+00   4.4722e+00   1.4960e+00  -3.9132e-02   1.9659e-02   1.3436e+03   1.3983e+03   9.7070e+03
  5.5968e+00   5.6243e+00   1.7251e+00  -5.6387e-02   1.6941e-02   1.7769e+03   1.8831e+03   1.2688e+04
  7.0460e+00   7.0967e+00   1.9578e+00  -1.1834e-01   1.4956e-02   2.1302e+03   2.4162e+03   1.6001e+04
  8.8703e+00   8.9191e+00   2.1863e+00  -1.8522e-01   1.3238e-02   2.5128e+03   3.0840e+03   2.0961e+04
  1.1167e+01   1.1328e+01   2.4254e+00  -1.8111e-01   1.0836e-02   3.7694e+03   4.6031e+03   3.1121e+04
  1.4059e+01   1.4185e+01   2.6502e+00  -1.7407e-01   8.8593e-03   5.6871e+03   6.8857e+03   4.6831e+04
  1.7699e+01   1.7839e+01   2.8794e+00  -2.0972e-01   7.7477e-03   7.1152e+03   9.0034e+03   5.8155e+04
  2.2281e+01   2.2565e+01   3.1144e+00  -1.9016e-01   6.5955e-03   1.0061e+04   1.2424e+04   8.0928e+04
  2.8050e+01   2.8345e+01   3.3425e+00  -7.1681e-02   5.2918e-03   1.7916e+04   1.9300e+04   1.3486e+05
  3.5313e+01   3.5583e+01   3.5699e+00  -1.2015e-01   4.5702e-03   2.2766e+04   2.5875e+04   1.7668e+05
  4.4457e+01   4.5100e+01   3.8069e+00  -7.0824e-02   3.7607e-03   3.5506e+04   3.8213e+04   2.5902e+05
  5.5968e+01   5.6832e+01   4.0382e+00  -5.1216e-02   2.6874e-03   7.1001e+04   7.4834e+04   5.1197e+05
  7.0460e+01   7.0968e+01   4.2602e+00  -5.0327e-03   2.2177e-03   1.0933e+05   1.0988e+05   7.4373e+05
  8.8703e+01   8.9688e+01   4.4944e+00   1.9949e-02   1.8806e-03   1.5586e+05   1.5281e+05   1.0370e+06
  1.1167e+02   1.1373e+02   4.7318e+00   3.5768e-02   1.3747e-03   2.9621e+05   2.8599e+05   1.9774e+06
  1.4059e+02   1.4127e+02   4.9486e+00   2.7437e-02   1.1075e-03   4.5268e+05   4.4059e+05   2.9214e+06
  1.7699e+02   1.7741e+02   5.1764e+00  -1.2273e-02   9.6442e-04   5.7393e+05   5.8106e+05   3.8377e+06
  2.2281e+02   2.2454e+02   5.4120e+00   8.5195e-02   9.1161e-04   7.0573e+05   6.5033e+05   4.2189e+06
