## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 103478305.63663837}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8298e+00   1.0383e+00   3.7692e-02   5.2528e-03   1.6800e+04   1.6190e+04   9.3502e+04
  3.5313e+00   3.5679e+00   1.2701e+00   3.8369e-02   4.2464e-03   2.5723e+04   2.4773e+04   1.4207e+05
  4.4457e+00   4.4884e+00   1.4996e+00   4.4265e-02   3.4282e-03   3.9691e+04   3.8009e+04   2.1783e+05
  5.5968e+00   5.6533e+00   1.7304e+00   5.4593e-02   2.7689e-03   6.1446e+04   5.8265e+04   3.3358e+05
  7.0460e+00   7.1167e+00   1.9605e+00   5.9803e-02   2.2543e-03   9.3162e+04   8.7905e+04   5.0199e+05
  8.8703e+00   8.9593e+00   2.1908e+00   5.4782e-02   1.8298e-03   1.4072e+05   1.3341e+05   7.5947e+05
  1.1167e+01   1.1274e+01   2.4206e+00   3.9221e-02   1.4738e-03   2.1372e+05   2.0566e+05   1.1624e+06
  1.4059e+01   1.4198e+01   2.6512e+00   4.0893e-02   1.2007e-03   3.2250e+05   3.0983e+05   1.7586e+06
  1.7699e+01   1.7866e+01   2.8809e+00   1.7624e-02   9.7542e-04   4.7778e+05   4.6951e+05   2.6214e+06
  2.2281e+01   2.2500e+01   3.1116e+00   6.6601e-03   7.9124e-04   7.1827e+05   7.1352e+05   3.9636e+06
  2.8050e+01   2.8324e+01   3.3417e+00   1.1508e-04   6.4392e-04   1.0775e+06   1.0774e+06   5.9583e+06
  3.5313e+01   3.5645e+01   3.5716e+00  -1.1683e-03   5.3108e-04   1.5820e+06   1.5838e+06   8.8033e+06
  4.4457e+01   4.4845e+01   3.8012e+00  -3.5068e-03   4.4203e-04   2.2783e+06   2.2863e+06   1.2651e+07
  5.5968e+01   5.6417e+01   4.0308e+00  -1.3759e-02   3.7438e-04   3.1432e+06   3.1871e+06   1.7531e+07
  7.0460e+01   7.1069e+01   4.2617e+00  -1.2447e-03   3.1985e-04   4.3611e+06   4.3665e+06   2.4059e+07
  8.8703e+01   8.9335e+01   4.4904e+00   8.9997e-03   2.7638e-04   5.9007e+06   5.8481e+06   3.2252e+07
  1.1167e+02   1.1260e+02   4.7219e+00   2.0935e-02   2.3957e-04   7.9464e+06   7.7834e+06   4.2742e+07
  1.4059e+02   1.4144e+02   4.9498e+00  -3.3266e-03   2.0678e-04   1.0413e+07   1.0447e+07   5.7017e+07
  1.7699e+02   1.7816e+02   5.1806e+00  -3.5052e-02   1.8025e-04   1.3266e+07   1.3748e+07   7.4521e+07
  2.2281e+02   2.2290e+02   5.4046e+00  -1.1416e-02   1.7327e-04   1.4710e+07   1.4880e+07   8.1213e+07
