## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1448838.867154498}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8126e+00   1.0321e+00   1.7527e-01   3.8872e-02   4.1341e+02   3.5175e+02   1.7890e+03
  3.5313e+00   3.5518e+00   1.2655e+00   6.2081e-02   3.3164e-02   5.1327e+02   4.8327e+02   2.3660e+03
  4.4457e+00   4.4968e+00   1.5015e+00   8.5260e-03   2.8516e-02   6.5923e+02   6.5365e+02   3.1080e+03
  5.5968e+00   5.6257e+00   1.7254e+00   1.8702e-01   2.4337e-02   1.0652e+03   8.9737e+02   4.4670e+03
  7.0460e+00   7.1122e+00   1.9599e+00   3.2397e-01   2.0813e-02   1.6246e+03   1.2270e+03   6.2850e+03
  8.8703e+00   8.8824e+00   2.1820e+00   1.5519e-01   1.8492e-02   1.7957e+03   1.5544e+03   7.6220e+03
  1.1167e+01   1.1256e+01   2.4189e+00   3.3575e-02   1.6149e-02   2.1066e+03   2.0382e+03   1.0289e+04
  1.4059e+01   1.4052e+01   2.6410e+00   1.9693e-01   1.5393e-02   2.6851e+03   2.2433e+03   1.1908e+04
  1.7699e+01   1.7912e+01   2.8835e+00   4.0701e-02   1.4846e-02   2.5097e+03   2.4115e+03   1.2354e+04
  2.2281e+01   2.2447e+01   3.1092e+00  -1.1385e-01   1.2164e-02   3.1830e+03   3.5920e+03   1.5890e+04
  2.8050e+01   2.8364e+01   3.3432e+00   6.0218e-02   1.0496e-02   5.1149e+03   4.8243e+03   2.3279e+04
  3.5313e+01   3.5612e+01   3.5707e+00  -3.1732e-02   8.4873e-03   7.1446e+03   7.3788e+03   3.4096e+04
  4.4457e+01   4.4873e+01   3.8016e+00  -1.2822e-01   7.4117e-03   8.4351e+03   9.6758e+03   4.5694e+04
  5.5968e+01   5.6681e+01   4.0354e+00  -6.5155e-02   6.1553e-03   1.3115e+04   1.4029e+04   6.7718e+04
  7.0460e+01   7.0565e+01   4.2545e+00  -1.6975e-01   5.7143e-03   1.3515e+04   1.6278e+04   8.0817e+04
  8.8703e+01   8.8870e+01   4.4852e+00  -7.8026e-02   4.9822e-03   1.9742e+04   2.1413e+04   9.9777e+04
  1.1167e+02   1.1409e+02   4.7351e+00   1.4537e-01   3.5083e-03   4.9463e+04   4.3185e+04   2.0184e+05
  1.4059e+02   1.4167e+02   4.9513e+00   7.2384e-02   2.9548e-03   6.5285e+04   6.0878e+04   3.2987e+05
  1.7699e+02   1.8141e+02   5.1988e+00  -6.2955e-02   1.9164e-03   1.3562e+05   1.4473e+05   6.8571e+05
  2.2281e+02   2.2755e+02   5.4252e+00  -9.2559e-02   1.1640e-03   3.5598e+05   3.9229e+05   1.8210e+06
