## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 13791468.38024145}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8357e+00   1.0404e+00   2.4395e-02   2.2563e-02   1.1595e+03   1.1319e+03   5.2440e+03
  3.5313e+00   3.5715e+00   1.2711e+00   2.8133e-02   1.8104e-02   1.8077e+03   1.7582e+03   7.8320e+03
  4.4457e+00   4.4836e+00   1.4985e+00  -2.2064e-02   1.4582e-02   2.6502e+03   2.7100e+03   1.1686e+04
  5.5968e+00   5.6516e+00   1.7300e+00  -7.2571e-02   1.1893e-02   3.7787e+03   4.0743e+03   1.7769e+04
  7.0460e+00   7.1154e+00   1.9604e+00  -7.6329e-02   9.6959e-03   5.6618e+03   6.1296e+03   2.6572e+04
  8.8703e+00   8.9717e+00   2.1922e+00  -3.8983e-03   8.1125e-03   8.7217e+03   8.7559e+03   3.8650e+04
  1.1167e+01   1.1292e+01   2.4221e+00   8.8188e-03   6.7046e-03   1.2932e+04   1.2819e+04   5.6438e+04
  1.4059e+01   1.4170e+01   2.6492e+00   5.9728e-02   5.5874e-03   1.9560e+04   1.8458e+04   8.0858e+04
  1.7699e+01   1.7848e+01   2.8799e+00   2.6806e-02   4.7377e-03   2.6361e+04   2.5673e+04   1.1382e+05
  2.2281e+01   2.2525e+01   3.1127e+00   5.3174e-02   3.9082e-03   3.9734e+04   3.7728e+04   1.6406e+05
  2.8050e+01   2.8296e+01   3.3407e+00   2.6022e-03   3.1841e-03   5.6984e+04   5.6836e+04   2.4422e+05
  3.5313e+01   3.5831e+01   3.5768e+00   5.5059e-02   2.5008e-03   9.7216e+04   9.2143e+04   4.0629e+05
  4.4457e+01   4.4990e+01   3.8045e+00   1.0550e-01   1.8958e-03   1.7725e+05   1.6033e+05   7.2253e+05
  5.5968e+01   5.6586e+01   4.0338e+00   7.3108e-02   1.4624e-03   2.8914e+05   2.6944e+05   1.1989e+06
  7.0460e+01   7.1162e+01   4.2630e+00   3.2978e-02   1.1222e-03   4.7263e+05   4.5754e+05   2.0083e+06
  8.8703e+01   8.9710e+01   4.4946e+00   3.3485e-02   8.7618e-04   7.7575e+05   7.5061e+05   3.2864e+06
  1.1167e+02   1.1281e+02   4.7238e+00   1.9160e-02   6.8582e-04   1.2486e+06   1.2252e+06   5.3390e+06
  1.4059e+02   1.4196e+02   4.9535e+00   1.0422e-02   5.5295e-04   1.9043e+06   1.8846e+06   8.1916e+06
  1.7699e+02   1.7809e+02   5.1802e+00   1.1924e-03   4.7166e-04   2.5934e+06   2.5903e+06   1.1204e+07
  2.2281e+02   2.2493e+02   5.4137e+00   1.5903e-02   4.2521e-04   3.2377e+06   3.1871e+06   1.3846e+07
