## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 6589322.5106429765}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8243e+00   1.0363e+00   1.2049e-01   2.0226e-02   1.3330e+03   1.1896e+03   7.0460e+03
  3.5313e+00   3.5521e+00   1.2657e+00   8.4243e-02   1.7066e-02   1.8119e+03   1.6711e+03   9.7190e+03
  4.4457e+00   4.4742e+00   1.4964e+00   8.1107e-02   1.4624e-02   2.4603e+03   2.2757e+03   1.3051e+04
  5.5968e+00   5.6185e+00   1.7242e+00   7.3233e-02   1.2614e-02   3.2824e+03   3.0585e+03   1.7090e+04
  7.0460e+00   7.0823e+00   1.9557e+00   7.1815e-02   1.1301e-02   4.0847e+03   3.8110e+03   2.0868e+04
  8.8703e+00   8.9419e+00   2.1889e+00   1.3261e-01   1.0434e-02   5.0631e+03   4.4703e+03   2.5517e+04
  1.1167e+01   1.1225e+01   2.4162e+00   1.1065e-01   9.4143e-03   6.0988e+03   5.4912e+03   3.1418e+04
  1.4059e+01   1.4132e+01   2.6465e+00  -5.0795e-02   8.1746e-03   6.9131e+03   7.2831e+03   3.7873e+04
  1.7699e+01   1.7853e+01   2.8802e+00  -2.2094e-01   6.6724e-03   8.5163e+03   1.0932e+04   5.2004e+04
  2.2281e+01   2.2477e+01   3.1105e+00  -2.4162e-01   5.4311e-03   1.2513e+04   1.6499e+04   7.9636e+04
  2.8050e+01   2.8203e+01   3.3374e+00  -1.9445e-01   5.0882e-03   1.5143e+04   1.8798e+04   9.5585e+04
  3.5313e+01   3.5639e+01   3.5714e+00  -1.2159e-01   4.5711e-03   2.0460e+04   2.3292e+04   1.2228e+05
  4.4457e+01   4.4924e+01   3.8030e+00  -9.4394e-02   3.7513e-03   3.1320e+04   3.4584e+04   1.8816e+05
  5.5968e+01   5.6499e+01   4.0323e+00  -1.7235e-01   2.8892e-03   4.8255e+04   5.8304e+04   3.2152e+05
  7.0460e+01   7.1565e+01   4.2687e+00  -2.0809e-01   2.2555e-03   7.5758e+04   9.5664e+04   5.0687e+05
  8.8703e+01   9.0471e+01   4.5030e+00  -1.5154e-01   1.7467e-03   1.3535e+05   1.5952e+05   8.1046e+05
  1.1167e+02   1.1309e+02   4.7263e+00  -1.8934e-02   1.2563e-03   3.0251e+05   3.0835e+05   1.6199e+06
  1.4059e+02   1.4221e+02   4.9553e+00  -2.6750e-04   1.0679e-03   4.2665e+05   4.2677e+05   2.3070e+06
  1.7699e+02   1.7939e+02   5.1875e+00  -2.7913e-03   7.9092e-04   7.7584e+05   7.7801e+05   4.3328e+06
  2.2281e+02   2.2594e+02   5.4183e+00  -1.4491e-02   5.9786e-04   1.3419e+06   1.3616e+06   7.1678e+06
