## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 56298465.89414695}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8314e+00   1.0389e+00  -6.3464e-02   9.3865e-03   4.5709e+03   4.8806e+03   2.9601e+04
  3.5313e+00   3.5672e+00   1.2699e+00  -6.6903e-02   7.6706e-03   6.8194e+03   7.3084e+03   4.3625e+04
  4.4457e+00   4.4919e+00   1.5004e+00  -5.2047e-02   6.2711e-03   1.0365e+04   1.0935e+04   6.5779e+04
  5.5968e+00   5.6547e+00   1.7306e+00  -1.3048e-02   5.1721e-03   1.5865e+04   1.6075e+04   9.8076e+04
  7.0460e+00   7.1073e+00   1.9593e+00  -1.6438e-02   4.2733e-03   2.3161e+04   2.3548e+04   1.4204e+05
  8.8703e+00   8.9630e+00   2.1912e+00  -3.1552e-02   3.5260e-03   3.3496e+04   3.4588e+04   2.0617e+05
  1.1167e+01   1.1268e+01   2.4201e+00  -5.4723e-02   2.8677e-03   4.9428e+04   5.2289e+04   3.0959e+05
  1.4059e+01   1.4186e+01   2.6503e+00  -4.4589e-02   2.3887e-03   7.2004e+04   7.5364e+04   4.5040e+05
  1.7699e+01   1.7867e+01   2.8810e+00  -3.4005e-02   1.9846e-03   1.0547e+05   1.0918e+05   6.6222e+05
  2.2281e+01   2.2464e+01   3.1100e+00  -4.3404e-02   1.6358e-03   1.5373e+05   1.6071e+05   9.6028e+05
  2.8050e+01   2.8338e+01   3.3422e+00  -4.2207e-02   1.3674e-03   2.2027e+05   2.2998e+05   1.3768e+06
  3.5313e+01   3.5630e+01   3.5712e+00   1.4204e-02   1.1709e-03   3.1812e+05   3.1367e+05   1.9656e+06
  4.4457e+01   4.4829e+01   3.8009e+00   3.9864e-02   1.0117e-03   4.3685e+05   4.2010e+05   2.7524e+06
  5.5968e+01   5.6493e+01   4.0321e+00   8.7590e-02   8.7298e-04   6.1367e+05   5.6425e+05   3.8861e+06
  7.0460e+01   7.1148e+01   4.2628e+00   1.7020e-01   7.4515e-04   9.0627e+05   7.7446e+05   5.6759e+06
  8.8703e+01   8.9598e+01   4.4933e+00   1.5522e-01   6.0424e-04   1.3606e+06   1.1778e+06   8.4940e+06
  1.1167e+02   1.1336e+02   4.7286e+00   1.1386e-01   4.5049e-04   2.3602e+06   2.1189e+06   1.4715e+07
  1.4059e+02   1.4240e+02   4.9567e+00   5.3411e-02   3.1224e-04   4.6462e+06   4.4106e+06   2.8796e+07
  1.7699e+02   1.7839e+02   5.1819e+00   2.4755e-02   2.5401e-04   6.8298e+06   6.6648e+06   4.3147e+07
  2.2281e+02   2.2516e+02   5.4147e+00   4.7736e-02   2.1694e-04   9.5732e+06   9.1370e+06   6.0708e+07
