## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 309645487.3881757}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   6.9883e-03   4.2605e-03   2.4883e+04   2.4710e+04   1.4969e+05
  3.5313e+00   3.5657e+00   1.2695e+00   8.4199e-03   3.4378e-03   3.8270e+04   3.7951e+04   2.2940e+05
  4.4457e+00   4.4923e+00   1.5005e+00  -1.7399e-03   2.7621e-03   5.8687e+04   5.8790e+04   3.5374e+05
  5.5968e+00   5.6529e+00   1.7303e+00   1.3797e-02   2.2272e-03   9.1672e+04   9.0425e+04   5.4582e+05
  7.0460e+00   7.1162e+00   1.9605e+00   6.7162e-03   1.7972e-03   1.3981e+05   1.3887e+05   8.3150e+05
  8.8703e+00   8.9649e+00   2.1914e+00   7.7247e-03   1.4458e-03   2.1624e+05   2.1458e+05   1.2816e+06
  1.1167e+01   1.1282e+01   2.4213e+00   7.3928e-03   1.1555e-03   3.3844e+05   3.3595e+05   2.0010e+06
  1.4059e+01   1.4202e+01   2.6514e+00   5.5448e-03   9.3186e-04   5.1939e+05   5.1653e+05   3.0670e+06
  1.7699e+01   1.7888e+01   2.8822e+00  -5.4534e-03   7.4928e-04   7.9455e+05   7.9891e+05   4.7244e+06
  2.2281e+01   2.2504e+01   3.1117e+00  -1.5870e-04   6.0416e-04   1.2286e+06   1.2288e+06   7.2729e+06
  2.8050e+01   2.8323e+01   3.3417e+00   1.7788e-02   4.9686e-04   1.8492e+06   1.8169e+06   1.0830e+07
  3.5313e+01   3.5640e+01   3.5715e+00   9.0321e-03   4.0841e-04   2.7134e+06   2.6891e+06   1.5877e+07
  4.4457e+01   4.4866e+01   3.8017e+00   2.5286e-03   3.3881e-04   3.9171e+06   3.9072e+06   2.2836e+07
  5.5968e+01   5.6459e+01   4.0315e+00  -8.7795e-03   2.8211e-04   5.5864e+06   5.6359e+06   3.2762e+07
  7.0460e+01   7.1072e+01   4.2617e+00  -1.4421e-02   2.3572e-04   7.9559e+06   8.0723e+06   4.6342e+07
  8.8703e+01   8.9525e+01   4.4925e+00  -1.9747e-02   1.9741e-04   1.1282e+07   1.1510e+07   6.5799e+07
  1.1167e+02   1.1287e+02   4.7243e+00  -7.8665e-03   1.6184e-04   1.6990e+07   1.7125e+07   9.9224e+07
  1.4059e+02   1.4207e+02   4.9544e+00   1.1933e-02   1.3059e-04   2.6616e+07   2.6302e+07   1.5490e+08
  1.7699e+02   1.7857e+02   5.1829e+00   9.9785e-03   1.0733e-04   3.9322e+07   3.8934e+07   2.2947e+08
  2.2281e+02   2.2442e+02   5.4115e+00  -1.0352e-03   9.2830e-05   5.1996e+07   5.2050e+07   3.0405e+08
