## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 273969.5842310706}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.7990e+00   1.0277e+00   5.2402e-01   2.6104e-01   1.2569e+01   8.2474e+00   3.4000e+01
  3.5313e+00   3.5832e+00   1.2734e+00  -2.5251e-01   2.0562e-01   9.9363e+00   1.3293e+01   2.7000e+01
  4.4457e+00   4.5524e+00   1.5134e+00   7.0594e-02   1.8909e-01   1.6828e+01   1.5719e+01   3.6000e+01
  5.5968e+00   5.7311e+00   1.7438e+00  -8.5026e-02   1.3714e-01   2.7344e+01   2.9885e+01   7.6000e+01
  7.0460e+00   7.0891e+00   1.9564e+00  -3.9160e-01   1.0244e-01   3.2585e+01   5.3560e+01   1.0800e+02
  8.8703e+00   8.9667e+00   2.1918e+00  -5.3058e-02   9.0578e-02   6.4867e+01   6.8502e+01   1.8800e+02
  1.1167e+01   1.1310e+01   2.4238e+00   8.0156e-01   8.0992e-02   1.5435e+02   8.5676e+01   3.8900e+02
  1.4059e+01   1.3987e+01   2.6361e+00  -1.9230e-01   6.0319e-02   1.2476e+02   1.5447e+02   3.9600e+02
  1.7699e+01   1.8077e+01   2.8929e+00   1.2304e-01   4.2145e-02   3.5534e+02   3.1641e+02   9.5600e+02
  2.2281e+01   2.2501e+01   3.1115e+00   2.1647e-01   3.5711e-02   5.3610e+02   4.4070e+02   1.5440e+03
  2.8050e+01   2.8463e+01   3.3465e+00   2.8896e-02   3.0504e-02   6.2145e+02   6.0400e+02   1.7750e+03
  3.5313e+01   3.5880e+01   3.5788e+00   2.7632e-01   2.2545e-02   1.4113e+03   1.1057e+03   4.0390e+03
  4.4457e+01   4.5006e+01   3.8049e+00   5.0135e-02   1.7788e-02   1.8653e+03   1.7762e+03   5.4270e+03
  5.5968e+01   5.6427e+01   4.0311e+00   1.3157e-01   1.5580e-02   2.6199e+03   2.3153e+03   7.6620e+03
  7.0460e+01   7.2180e+01   4.2773e+00   3.9889e-02   1.0769e-02   5.0395e+03   4.8462e+03   1.4326e+04
  8.8703e+01   8.9983e+01   4.4977e+00   8.9345e-03   7.3058e-03   1.0624e+04   1.0530e+04   3.0968e+04
  1.1167e+02   1.1275e+02   4.7231e+00  -7.2700e-03   5.6175e-03   1.7681e+04   1.7810e+04   5.1932e+04
  1.4059e+02   1.4238e+02   4.9566e+00   1.2059e-02   4.1052e-03   3.3751e+04   3.3349e+04   9.8863e+04
  1.7699e+02   1.7815e+02   5.1806e+00  -9.8612e-04   3.3466e-03   5.0132e+04   5.0182e+04   1.4755e+05
  2.2281e+02   2.2368e+02   5.4082e+00  -2.1340e-02   2.9470e-03   6.3333e+04   6.4714e+04   1.8738e+05
