## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 67914948.49080017}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8331e+00   1.0395e+00   4.8061e-02   1.0194e-02   5.8622e+03   5.5934e+03   2.9599e+04
  3.5313e+00   3.5665e+00   1.2697e+00   4.3367e-02   8.2306e-03   8.9531e+03   8.5810e+03   4.5168e+04
  4.4457e+00   4.4909e+00   1.5002e+00   4.1220e-02   6.6215e-03   1.3805e+04   1.3258e+04   6.9860e+04
  5.5968e+00   5.6468e+00   1.7292e+00   3.7592e-02   5.3361e-03   2.1183e+04   2.0415e+04   1.0724e+05
  7.0460e+00   7.1176e+00   1.9607e+00   3.4688e-02   4.3436e-03   3.1880e+04   3.0811e+04   1.6037e+05
  8.8703e+00   8.9675e+00   2.1917e+00   2.5660e-02   3.5297e-03   4.7855e+04   4.6658e+04   2.4274e+05
  1.1167e+01   1.1268e+01   2.4200e+00   4.9513e-02   2.8631e-03   7.4423e+04   7.0912e+04   3.7322e+05
  1.4059e+01   1.4191e+01   2.6507e+00   3.1725e-02   2.3592e-03   1.0776e+05   1.0444e+05   5.4517e+05
  1.7699e+01   1.7884e+01   2.8819e+00   1.7102e-02   1.9208e-03   1.6025e+05   1.5755e+05   8.0968e+05
  2.2281e+01   2.2497e+01   3.1114e+00   8.3432e-03   1.5433e-03   2.4609e+05   2.4405e+05   1.2401e+06
  2.8050e+01   2.8340e+01   3.3423e+00   1.9982e-02   1.2517e-03   3.7841e+05   3.7099e+05   1.8736e+06
  3.5313e+01   3.5638e+01   3.5714e+00   1.2043e-02   1.0267e-03   5.5815e+05   5.5150e+05   2.8239e+06
  4.4457e+01   4.4906e+01   3.8026e+00   1.9424e-02   8.4671e-04   8.2658e+05   8.1083e+05   4.2275e+06
  5.5968e+01   5.6520e+01   4.0326e+00   3.1832e-02   6.9271e-04   1.2500e+06   1.2114e+06   6.3327e+06
  7.0460e+01   7.1097e+01   4.2621e+00   1.7662e-02   5.7065e-04   1.8166e+06   1.7851e+06   9.2519e+06
  8.8703e+01   8.9504e+01   4.4923e+00   1.3849e-02   4.7364e-04   2.6271e+06   2.5912e+06   1.3294e+07
  1.1167e+02   1.1277e+02   4.7234e+00  -3.0677e-02   3.8437e-04   3.8138e+06   3.9345e+06   1.9486e+07
  1.4059e+02   1.4156e+02   4.9507e+00  -2.4753e-02   3.2028e-04   5.5267e+06   5.6670e+06   2.8493e+07
  1.7699e+02   1.7759e+02   5.1775e+00  -1.8600e-02   3.0014e-04   6.3328e+06   6.4528e+06   3.3149e+07
  2.2281e+02   2.2551e+02   5.4163e+00  -1.9154e-02   2.6128e-04   8.3519e+06   8.5149e+06   4.3592e+07
