## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 282463542.16062045}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8330e+00   1.0395e+00   4.1381e-02   4.5974e-03   1.9953e+04   1.9160e+04   1.2956e+05
  3.5313e+00   3.5670e+00   1.2699e+00   4.1791e-02   3.6729e-03   3.1274e+04   3.0020e+04   2.0118e+05
  4.4457e+00   4.4913e+00   1.5003e+00   2.9557e-02   2.9355e-03   4.8386e+04   4.6997e+04   3.1522e+05
  5.5968e+00   5.6544e+00   1.7306e+00   2.1502e-02   2.3504e-03   7.4883e+04   7.3307e+04   4.8996e+05
  7.0460e+00   7.1184e+00   1.9608e+00   2.9981e-02   1.8811e-03   1.1787e+05   1.1444e+05   7.6528e+05
  8.8703e+00   8.9662e+00   2.1916e+00   2.4597e-02   1.4988e-03   1.8471e+05   1.8028e+05   1.2026e+06
  1.1167e+01   1.1286e+01   2.4216e+00   2.3945e-02   1.1918e-03   2.9195e+05   2.8512e+05   1.8929e+06
  1.4059e+01   1.4210e+01   2.6520e+00   2.1226e-02   9.5010e-04   4.5815e+05   4.4863e+05   2.9827e+06
  1.7699e+01   1.7889e+01   2.8822e+00   2.9087e-02   7.5823e-04   7.2489e+05   7.0441e+05   4.6987e+06
  2.2281e+01   2.2518e+01   3.1123e+00   2.8756e-02   6.0565e-04   1.1358e+06   1.1040e+06   7.3551e+06
  2.8050e+01   2.8335e+01   3.3421e+00   2.3401e-02   4.8774e-04   1.7422e+06   1.7024e+06   1.1297e+07
  3.5313e+01   3.5664e+01   3.5722e+00   1.1008e-02   3.9487e-04   2.6259e+06   2.5973e+06   1.7115e+07
  4.4457e+01   4.4887e+01   3.8022e+00  -6.9325e-03   3.2046e-04   3.9160e+06   3.9434e+06   2.5579e+07
  5.5968e+01   5.6486e+01   4.0320e+00  -1.8911e-02   2.6320e-04   5.7355e+06   5.8460e+06   3.7664e+07
  7.0460e+01   7.1121e+01   4.2624e+00  -2.5095e-02   2.1808e-04   8.3013e+06   8.5149e+06   5.4734e+07
  8.8703e+01   8.9553e+01   4.4928e+00  -1.3275e-02   1.8090e-04   1.2210e+07   1.2375e+07   8.0543e+07
  1.1167e+02   1.1274e+02   4.7231e+00   1.6987e-02   1.5033e-04   1.8225e+07   1.7921e+07   1.1960e+08
  1.4059e+02   1.4191e+02   4.9532e+00   3.5425e-02   1.2475e-04   2.6946e+07   2.6024e+07   1.7525e+08
  1.7699e+02   1.7878e+02   5.1841e+00   3.1984e-02   1.0191e-04   4.0239e+07   3.8992e+07   2.6061e+08
  2.2281e+02   2.2387e+02   5.4090e+00  -4.4966e-02   8.3958e-05   5.4868e+07   5.7451e+07   3.6632e+08
