## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 41618443.70239991}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8354e+00   1.0403e+00   3.2905e-02   1.0839e-02   3.1718e+03   3.0708e+03   1.7099e+04
  3.5313e+00   3.5695e+00   1.2705e+00   2.5222e-02   8.7063e-03   4.8792e+03   4.7592e+03   2.6503e+04
  4.4457e+00   4.4858e+00   1.4990e+00   9.4249e-03   6.9918e-03   7.4490e+03   7.3794e+03   4.0695e+04
  5.5968e+00   5.6544e+00   1.7305e+00  -2.6562e-03   5.6077e-03   1.1441e+04   1.1472e+04   6.2742e+04
  7.0460e+00   7.1193e+00   1.9609e+00  -1.6069e-02   4.5001e-03   1.7527e+04   1.7813e+04   9.6257e+04
  8.8703e+00   8.9678e+00   2.1917e+00   4.5206e-03   3.6096e-03   2.7812e+04   2.7687e+04   1.5177e+05
  1.1167e+01   1.1285e+01   2.4216e+00  -1.2678e-04   2.8942e-03   4.3061e+04   4.3067e+04   2.3749e+05
  1.4059e+01   1.4204e+01   2.6516e+00  -1.1526e-02   2.3173e-03   6.6405e+04   6.7179e+04   3.6549e+05
  1.7699e+01   1.7893e+01   2.8825e+00  -1.7501e-02   1.8707e-03   1.0128e+05   1.0309e+05   5.6317e+05
  2.2281e+01   2.2515e+01   3.1122e+00  -1.1888e-03   1.4962e-03   1.6095e+05   1.6114e+05   8.8099e+05
  2.8050e+01   2.8348e+01   3.3426e+00   3.0711e-02   1.2100e-03   2.5397e+05   2.4640e+05   1.3703e+06
  3.5313e+01   3.5663e+01   3.5721e+00   2.7082e-02   9.7904e-04   3.8654e+05   3.7635e+05   2.1006e+06
  4.4457e+01   4.4929e+01   3.8031e+00   4.6885e-02   7.9673e-04   5.9494e+05   5.6830e+05   3.2072e+06
  5.5968e+01   5.6553e+01   4.0332e+00   3.6994e-02   6.4577e-04   8.9703e+05   8.6503e+05   4.8222e+06
  7.0460e+01   7.1232e+01   4.2640e+00   3.7309e-02   5.1949e-04   1.3866e+06   1.3367e+06   7.5259e+06
  8.8703e+01   8.9736e+01   4.4949e+00   3.4365e-02   4.1365e-04   2.1807e+06   2.1083e+06   1.1811e+07
  1.1167e+02   1.1293e+02   4.7248e+00   3.2641e-02   3.2841e-04   3.4539e+06   3.3448e+06   1.8753e+07
  1.4059e+02   1.4207e+02   4.9543e+00   1.8643e-02   2.6399e-04   5.2727e+06   5.1762e+06   2.8705e+07
  1.7699e+02   1.7846e+02   5.1823e+00   7.5765e-03   2.2231e-04   7.3547e+06   7.2994e+06   4.0307e+07
  2.2281e+02   2.2332e+02   5.4065e+00  -1.6793e-02   2.0470e-04   8.4642e+06   8.6088e+06   4.7241e+07
