## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 223035.5036947864}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8374e+00   1.0409e+00   4.4419e-01   1.4441e-01   1.6549e+01   1.1459e+01   1.2600e+02
  3.5313e+00   3.5712e+00   1.2712e+00   7.3595e-01   1.3085e-01   2.4228e+01   1.3957e+01   1.7100e+02
  4.4457e+00   4.4114e+00   1.4823e+00   7.7841e-01   1.1444e-01   3.2451e+01   1.8247e+01   2.4500e+02
  5.5968e+00   5.6541e+00   1.7304e+00   8.0624e-01   9.3160e-02   4.9732e+01   2.7534e+01   3.8000e+02
  7.0460e+00   7.1911e+00   1.9710e+00   1.1501e+00   7.7164e-02   8.6290e+01   4.0133e+01   6.2700e+02
  8.8703e+00   8.9216e+00   2.1867e+00   5.8090e-01   5.6797e-02   1.1710e+02   7.4075e+01   8.9700e+02
  1.1167e+01   1.1344e+01   2.4268e+00   2.1297e-01   4.3522e-02   1.5302e+02   1.2615e+02   1.2610e+03
  1.4059e+01   1.4176e+01   2.6497e+00   1.3217e-01   3.6065e-02   2.0800e+02   1.8372e+02   1.6190e+03
  1.7699e+01   1.7791e+01   2.8767e+00   1.8382e-01   3.1805e-02   2.7966e+02   2.3623e+02   2.2250e+03
  2.2281e+01   2.2329e+01   3.1037e+00   2.3757e-01   2.7311e-02   3.9646e+02   3.2036e+02   3.5600e+03
  2.8050e+01   2.8097e+01   3.3337e+00   3.4265e-01   2.4937e-02   5.1595e+02   3.8428e+02   4.4370e+03
  3.5313e+01   3.5176e+01   3.5584e+00   2.1755e-01   2.4863e-02   4.7065e+02   3.8656e+02   4.6390e+03
  4.4457e+01   4.4839e+01   3.8009e+00  -2.3546e-02   2.2493e-02   4.6119e+02   4.7231e+02   5.3920e+03
  5.5968e+01   5.7260e+01   4.0456e+00   2.3638e-01   1.3308e-02   1.6682e+03   1.3493e+03   1.5727e+04
  7.0460e+01   7.0790e+01   4.2579e+00   1.8151e-01   8.3234e-03   4.0753e+03   3.4492e+03   3.8219e+04
  8.8703e+01   8.9552e+01   4.4929e+00   2.2003e-01   6.7813e-03   6.3396e+03   5.1963e+03   5.7927e+04
  1.1167e+02   1.1202e+02   4.7164e+00   5.0718e-02   5.3671e-03   8.7162e+03   8.2954e+03   8.5353e+04
  1.4059e+02   1.4152e+02   4.9504e+00  -2.1745e-02   3.6528e-03   1.7519e+04   1.7909e+04   1.7314e+05
  1.7699e+02   1.7855e+02   5.1828e+00  -3.2724e-02   2.9653e-03   2.6287e+04   2.7176e+04   2.6016e+05
  2.2281e+02   2.2539e+02   5.4157e+00  -9.9014e-02   2.4329e-03   3.6374e+04   4.0371e+04   3.6944e+05
