## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 312533.2238404614}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.7755e+00   1.0188e+00   5.9954e-02   1.8583e-01   3.1714e+01   2.9920e+01   1.3800e+02
  3.5313e+00   3.5726e+00   1.2715e+00  -5.0367e-02   1.5216e-01   4.2374e+01   4.4622e+01   1.7700e+02
  4.4457e+00   4.5354e+00   1.5095e+00   2.7494e-01   1.3681e-01   7.0373e+01   5.5197e+01   2.8800e+02
  5.5968e+00   5.6661e+00   1.7320e+00   4.0081e-01   1.3493e-01   7.9488e+01   5.6744e+01   3.2200e+02
  7.0460e+00   7.1131e+00   1.9600e+00   4.0460e-01   1.2484e-01   9.3108e+01   6.6288e+01   3.0400e+02
  8.8703e+00   8.9806e+00   2.1935e+00  -3.3097e-01   1.0308e-01   6.5056e+01   9.7239e+01   2.6700e+02
  1.1167e+01   1.1073e+01   2.4030e+00  -2.5659e-01   6.4063e-02   1.8715e+02   2.5174e+02   6.8000e+02
  1.4059e+01   1.4150e+01   2.6481e+00  -6.1388e-01   6.7125e-02   8.8537e+01   2.2930e+02   5.6700e+02
  1.7699e+01   1.7807e+01   2.8772e+00  -7.8389e-01   6.2544e-02   5.7078e+01   2.6412e+02   7.5700e+02
  2.2281e+01   2.2574e+01   3.1153e+00  -7.5356e-01   4.3821e-02   1.3260e+02   5.3804e+02   1.5070e+03
  2.8050e+01   2.9248e+01   3.3740e+00  -2.9239e-01   4.5522e-02   3.5280e+02   4.9858e+02   1.4530e+03
  3.5313e+01   3.5412e+01   3.5647e+00  -4.0980e-01   3.0303e-02   6.6402e+02   1.1251e+03   1.9230e+03
  4.4457e+01   4.5119e+01   3.8072e+00  -1.0256e-01   2.1178e-02   2.0673e+03   2.3036e+03   6.7770e+03
  5.5968e+01   5.7695e+01   4.0532e+00   1.9298e-01   1.1778e-02   8.8853e+03   7.4480e+03   2.6239e+04
  7.0460e+01   7.0682e+01   4.2561e+00   4.4588e-01   8.9981e-03   1.8450e+04   1.2761e+04   4.7340e+04
  8.8703e+01   8.9000e+01   4.4868e+00   3.8417e-01   8.2438e-03   2.1043e+04   1.5203e+04   5.7350e+04
  1.1167e+02   1.1397e+02   4.7339e+00  -6.1579e-02   6.5511e-03   2.2591e+04   2.4074e+04   9.2156e+04
  1.4059e+02   1.4246e+02   4.9571e+00  -6.6980e-02   4.3383e-03   5.1217e+04   5.4894e+04   2.1786e+05
  1.7699e+02   1.7873e+02   5.1838e+00   4.3548e-02   3.7538e-03   7.6514e+04   7.3321e+04   3.0036e+05
  2.2281e+02   2.1607e+02   5.3735e+00  -2.8482e-01   4.1380e-03   4.3153e+04   6.0339e+04   2.7065e+05
