## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 767526643.4553474}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8320e+00   1.0391e+00   5.9839e-02   4.6024e-03   2.6793e+04   2.5280e+04   1.4237e+05
  3.5313e+00   3.5642e+00   1.2691e+00   5.6303e-02   3.7501e-03   4.0220e+04   3.8076e+04   2.1379e+05
  4.4457e+00   4.4892e+00   1.4998e+00   5.0216e-02   3.0472e-03   6.0564e+04   5.7668e+04   3.2111e+05
  5.5968e+00   5.6508e+00   1.7299e+00   3.7373e-02   2.4867e-03   8.9832e+04   8.6596e+04   4.7885e+05
  7.0460e+00   7.1173e+00   1.9606e+00   3.9734e-02   2.0312e-03   1.3494e+05   1.2979e+05   7.1616e+05
  8.8703e+00   8.9649e+00   2.1914e+00   3.7646e-02   1.6448e-03   2.0538e+05   1.9792e+05   1.0946e+06
  1.1167e+01   1.1274e+01   2.4206e+00   2.7712e-02   1.3201e-03   3.1580e+05   3.0729e+05   1.6986e+06
  1.4059e+01   1.4194e+01   2.6509e+00   1.2860e-02   1.0729e-03   4.7116e+05   4.6518e+05   2.5441e+06
  1.7699e+01   1.7878e+01   2.8816e+00   2.7575e-03   8.7035e-04   7.0885e+05   7.0690e+05   3.8434e+06
  2.2281e+01   2.2510e+01   3.1120e+00  -7.2559e-03   6.9639e-04   1.0962e+06   1.1042e+06   5.9764e+06
  2.8050e+01   2.8348e+01   3.3426e+00  -8.5010e-03   5.6177e-04   1.6824e+06   1.6968e+06   9.1441e+06
  3.5313e+01   3.5697e+01   3.5731e+00  -4.1293e-03   4.5128e-04   2.6185e+06   2.6293e+06   1.4244e+07
  4.4457e+01   4.4918e+01   3.8028e+00  -1.8122e-02   3.5822e-04   4.0973e+06   4.1729e+06   2.2459e+07
  5.5968e+01   5.6560e+01   4.0333e+00  -2.9759e-02   2.8646e-04   6.3312e+06   6.5254e+06   3.4919e+07
  7.0460e+01   7.1276e+01   4.2646e+00  -1.5870e-02   2.2732e-04   1.0198e+07   1.0362e+07   5.6047e+07
  8.8703e+01   8.9707e+01   4.4945e+00   6.5335e-03   1.7983e-04   1.6667e+07   1.6558e+07   9.0485e+07
  1.1167e+02   1.1302e+02   4.7255e+00   7.9069e-03   1.4068e-04   2.7272e+07   2.7058e+07   1.4823e+08
  1.4059e+02   1.4229e+02   4.9559e+00   1.0125e-03   1.0811e-04   4.5859e+07   4.5813e+07   2.5032e+08
  1.7699e+02   1.7920e+02   5.1865e+00  -1.5789e-03   8.3067e-05   7.7482e+07   7.7605e+07   4.2218e+08
  2.2281e+02   2.2491e+02   5.4137e+00  -6.4225e-03   6.5402e-05   1.2438e+08   1.2519e+08   6.7870e+08
