## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 11808264.334596239}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8276e+00   1.0375e+00  -2.4863e-02   1.4573e-02   2.0451e+03   2.0973e+03   1.2816e+04
  3.5313e+00   3.5665e+00   1.2697e+00  -1.9520e-02   1.2095e-02   2.9850e+03   3.0444e+03   1.8164e+04
  4.4457e+00   4.4870e+00   1.4992e+00  -1.4258e-02   1.0122e-02   4.2848e+03   4.3468e+03   2.5983e+04
  5.5968e+00   5.6394e+00   1.7279e+00  -1.3768e-02   8.5802e-03   5.9666e+03   6.0499e+03   3.5776e+04
  7.0460e+00   7.1060e+00   1.9591e+00   6.7067e-03   7.3337e-03   8.3368e+03   8.2813e+03   4.9103e+04
  8.8703e+00   8.9468e+00   2.1894e+00   9.0942e-03   6.2358e-03   1.1558e+04   1.1454e+04   6.7191e+04
  1.1167e+01   1.1258e+01   2.4192e+00   2.5740e-02   5.3219e-03   1.6130e+04   1.5726e+04   9.3533e+04
  1.4059e+01   1.4172e+01   2.6494e+00   1.4498e-02   4.4770e-03   2.2543e+04   2.2221e+04   1.3249e+05
  1.7699e+01   1.7842e+01   2.8796e+00  -1.3190e-02   3.8191e-03   3.0133e+04   3.0536e+04   1.7861e+05
  2.2281e+01   2.2409e+01   3.1075e+00  -2.3716e-02   3.3150e-03   3.9568e+04   4.0529e+04   2.3458e+05
  2.8050e+01   2.8032e+01   3.3314e+00   8.5563e-03   3.2721e-03   4.1955e+04   4.1599e+04   2.3763e+05
  3.5313e+01   3.5506e+01   3.5677e+00  -7.7272e-03   3.2475e-03   4.1906e+04   4.2232e+04   2.3939e+05
  4.4457e+01   4.4731e+01   3.7987e+00  -5.6798e-02   2.8344e-03   5.2290e+04   5.5439e+04   3.0901e+05
  5.5968e+01   5.6663e+01   4.0352e+00  -4.1247e-02   2.3122e-03   7.9869e+04   8.3305e+04   4.7278e+05
  7.0460e+01   7.0700e+01   4.2564e+00  -9.5478e-02   1.9972e-03   1.0100e+05   1.1166e+05   6.1669e+05
  8.8703e+01   8.9748e+01   4.4950e+00  -9.5074e-02   1.7106e-03   1.3773e+05   1.5221e+05   8.2317e+05
  1.1167e+02   1.1341e+02   4.7292e+00  -6.6088e-03   1.2534e-03   2.8163e+05   2.8350e+05   1.6095e+06
  1.4059e+02   1.4277e+02   4.9591e+00  -1.2811e-02   9.7943e-04   4.5835e+05   4.6429e+05   2.6995e+06
  1.7699e+02   1.7759e+02   5.1773e+00  -6.9324e-02   7.5777e-04   7.2187e+05   7.7564e+05   4.3097e+06
  2.2281e+02   2.2519e+02   5.4148e+00  -9.7337e-02   5.9976e-04   1.1177e+06   1.2382e+06   6.5413e+06
