## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1121209893.0731866}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8335e+00   1.0396e+00   3.2402e-02   2.7803e-03   6.0573e+04   5.8672e+04   3.3520e+05
  3.5313e+00   3.5681e+00   1.2701e+00   2.4112e-02   2.2206e-03   9.4197e+04   9.1979e+04   5.2113e+05
  4.4457e+00   4.4917e+00   1.5003e+00   2.1627e-02   1.7713e-03   1.4768e+05   1.4456e+05   8.1947e+05
  5.5968e+00   5.6573e+00   1.7311e+00   2.4337e-02   1.4102e-03   2.3361e+05   2.2806e+05   1.2884e+06
  7.0460e+00   7.1192e+00   1.9609e+00   1.9525e-02   1.1239e-03   3.6605e+05   3.5904e+05   2.0263e+06
  8.8703e+00   8.9639e+00   2.1913e+00   7.4004e-03   8.9446e-04   5.7109e+05   5.6689e+05   3.1830e+06
  1.1167e+01   1.1288e+01   2.4218e+00   6.9424e-03   7.1208e-04   9.0070e+05   8.9449e+05   5.0155e+06
  1.4059e+01   1.4209e+01   2.6520e+00   9.4499e-03   5.6738e-04   1.4222e+06   1.4089e+06   7.9053e+06
  1.7699e+01   1.7889e+01   2.8823e+00   1.1715e-02   4.5189e-04   2.2471e+06   2.2211e+06   1.2484e+07
  2.2281e+01   2.2520e+01   3.1125e+00   1.0143e-02   3.5968e-04   3.5413e+06   3.5057e+06   1.9652e+07
  2.8050e+01   2.8353e+01   3.3428e+00   8.3308e-03   2.8663e-04   5.5667e+06   5.5207e+06   3.0924e+07
  3.5313e+01   3.5689e+01   3.5729e+00   6.7365e-03   2.2843e-04   8.7509e+06   8.6923e+06   4.8586e+07
  4.4457e+01   4.4939e+01   3.8033e+00   7.2059e-03   1.8202e-04   1.3788e+07   1.3689e+07   7.6570e+07
  5.5968e+01   5.6574e+01   4.0336e+00   1.0507e-02   1.4520e-04   2.1738e+07   2.1512e+07   1.2054e+08
  7.0460e+01   7.1210e+01   4.2636e+00   1.6685e-02   1.1617e-04   3.4170e+07   3.3609e+07   1.8914e+08
  8.8703e+01   8.9630e+01   4.4937e+00   1.4314e-02   9.3268e-05   5.2884e+07   5.2138e+07   2.9306e+08
  1.1167e+02   1.1282e+02   4.7238e+00   1.8677e-02   7.5310e-05   8.1462e+07   7.9969e+07   4.5066e+08
  1.4059e+02   1.4192e+02   4.9533e+00   1.6241e-02   6.1402e-05   1.2225e+08   1.2030e+08   6.7758e+08
  1.7699e+02   1.7834e+02   5.1817e+00   5.7977e-03   5.1468e-05   1.7221e+08   1.7122e+08   9.5827e+08
  2.2281e+02   2.2389e+02   5.4091e+00  -4.4246e-03   4.6042e-05   2.1300e+08   2.1395e+08   1.1874e+09
