## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1761951762.861724}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8333e+00   1.0395e+00   2.0693e-02   2.8213e-03   5.3193e+04   5.2115e+04   3.2869e+05
  3.5313e+00   3.5676e+00   1.2700e+00   2.0976e-02   2.2527e-03   8.3459e+04   8.1744e+04   5.1308e+05
  4.4457e+00   4.4925e+00   1.5005e+00   1.2022e-02   1.7999e-03   1.2959e+05   1.2805e+05   7.9852e+05
  5.5968e+00   5.6543e+00   1.7305e+00   1.0367e-02   1.4380e-03   2.0269e+05   2.0061e+05   1.2566e+06
  7.0460e+00   7.1220e+00   1.9613e+00   1.1623e-02   1.1488e-03   3.1799e+05   3.1434e+05   1.9724e+06
  8.8703e+00   8.9644e+00   2.1914e+00   1.1495e-02   9.1686e-04   4.9914e+05   4.9347e+05   3.0907e+06
  1.1167e+01   1.1285e+01   2.4216e+00   6.7947e-03   7.2986e-04   7.8402e+05   7.7873e+05   4.8603e+06
  1.4059e+01   1.4205e+01   2.6517e+00   3.6751e-03   5.8264e-04   1.2265e+06   1.2220e+06   7.6088e+06
  1.7699e+01   1.7888e+01   2.8822e+00   3.0105e-03   4.6512e-04   1.9232e+06   1.9175e+06   1.1898e+07
  2.2281e+01   2.2521e+01   3.1125e+00   1.1490e-03   3.7049e-04   3.0256e+06   3.0221e+06   1.8730e+07
  2.8050e+01   2.8352e+01   3.3427e+00   2.1797e-03   2.9551e-04   4.7607e+06   4.7504e+06   2.9393e+07
  3.5313e+01   3.5685e+01   3.5728e+00   3.6084e-03   2.3633e-04   7.4543e+06   7.4275e+06   4.5753e+07
  4.4457e+01   4.4918e+01   3.8028e+00   1.7505e-03   1.8964e-04   1.1555e+07   1.1535e+07   7.1059e+07
  5.5968e+01   5.6558e+01   4.0333e+00   1.7768e-03   1.5230e-04   1.7915e+07   1.7884e+07   1.1027e+08
  7.0460e+01   7.1208e+01   4.2636e+00   2.0692e-03   1.2223e-04   2.7825e+07   2.7768e+07   1.7209e+08
  8.8703e+01   8.9655e+01   4.4940e+00   5.0155e-03   9.7815e-05   4.3574e+07   4.3357e+07   2.6995e+08
  1.1167e+02   1.1288e+02   4.7243e+00  -1.3391e-03   7.7892e-05   6.8280e+07   6.8371e+07   4.2488e+08
  1.4059e+02   1.4217e+02   4.9550e+00   3.7904e-03   6.1719e-05   1.0931e+08   1.0890e+08   6.7960e+08
  1.7699e+02   1.7905e+02   5.1857e+00   1.4606e-02   4.8543e-05   1.7861e+08   1.7604e+08   1.1054e+09
  2.2281e+02   2.2498e+02   5.4140e+00   5.9244e-03   3.8874e-05   2.7612e+08   2.7450e+08   1.7127e+09
