## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 4806.490392453799}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8772e+00   1.0553e+00  -1.8421e-01   1.8926e-01   7.3751e-01   9.0404e-01   3.1000e+01
  3.5313e+00   3.5531e+00   1.2659e+00  -1.5337e-01   1.5828e-01   1.0944e+00   1.2926e+00   4.6000e+01
  4.4457e+00   4.5185e+00   1.5067e+00   9.6386e-02   1.2806e-01   2.1649e+00   1.9746e+00   9.1000e+01
  5.5968e+00   5.6998e+00   1.7385e+00   5.0215e-02   1.0824e-01   2.9024e+00   2.7637e+00   1.2200e+02
  7.0460e+00   6.9407e+00   1.9353e+00   4.0650e-02   1.0519e-01   3.0452e+00   2.9262e+00   1.2800e+02
  8.8703e+00   9.0475e+00   2.2008e+00   4.3165e-02   9.8955e-02   3.4496e+00   3.3069e+00   1.4500e+02
  1.1167e+01   1.1337e+01   2.4264e+00   5.9947e-02   6.5821e-02   7.9222e+00   7.4742e+00   3.3300e+02
  1.4059e+01   1.4241e+01   2.6543e+00   1.5052e-02   5.1695e-02   1.2300e+01   1.2117e+01   5.1700e+02
  1.7699e+01   1.7458e+01   2.8580e+00  -1.0300e-01   5.4045e-02   9.9444e+00   1.1086e+01   4.1800e+02
  2.2281e+01   2.2566e+01   3.1148e+00  -4.8552e-02   6.0313e-02   8.4694e+00   8.9016e+00   3.5600e+02
  2.8050e+01   2.8725e+01   3.3558e+00  -2.4085e-02   3.6212e-02   2.4100e+01   2.4695e+01   1.0130e+03
  3.5313e+01   3.5124e+01   3.5573e+00   3.9459e-02   2.7699e-02   4.3870e+01   4.2204e+01   1.8440e+03
  4.4457e+01   4.4809e+01   3.8007e+00  -3.1851e-02   2.5219e-02   4.9294e+01   5.0916e+01   2.0720e+03
  5.5968e+01   5.6493e+01   4.0319e+00   5.6368e-02   2.0439e-02   8.1887e+01   7.7517e+01   3.4420e+03
  7.0460e+01   7.1235e+01   4.2640e+00   6.2840e-03   1.5204e-02   1.4096e+02   1.4008e+02   5.9250e+03
  8.8703e+01   9.0267e+01   4.5009e+00   7.2984e-03   1.2607e-02   2.0522e+02   2.0373e+02   8.6260e+03
  1.1167e+02   1.1227e+02   4.7190e+00  -1.9579e-02   9.5288e-03   3.4965e+02   3.5663e+02   1.4697e+04
  1.4059e+02   1.4217e+02   4.9547e+00  -1.0697e-02   9.3700e-03   3.6487e+02   3.6882e+02   1.5337e+04
  1.7699e+02   1.7928e+02   5.1867e+00  -2.3013e-02   7.1786e-03   6.1391e+02   6.2837e+02   2.5805e+04
  2.2281e+02   2.2687e+02   5.4224e+00  -4.1645e-04   4.7617e-03   1.4275e+03   1.4281e+03   6.0004e+04
