## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1632786478.6903362}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   3.3598e-02   3.0772e-03   5.3968e+04   5.2214e+04   3.1887e+05
  3.5313e+00   3.5686e+00   1.2703e+00   3.9027e-02   2.4784e-03   8.3632e+04   8.0491e+04   4.9303e+05
  4.4457e+00   4.4906e+00   1.5001e+00   3.6390e-02   1.9872e-03   1.2976e+05   1.2520e+05   7.6305e+05
  5.5968e+00   5.6537e+00   1.7304e+00   2.8382e-02   1.5943e-03   2.0003e+05   1.9451e+05   1.1763e+06
  7.0460e+00   7.1204e+00   1.9611e+00   2.0441e-02   1.2785e-03   3.0866e+05   3.0248e+05   1.8239e+06
  8.8703e+00   8.9640e+00   2.1913e+00   2.1972e-02   1.0277e-03   4.7838e+05   4.6809e+05   2.8226e+06
  1.1167e+01   1.1284e+01   2.4215e+00   1.7788e-02   8.2146e-04   7.4575e+05   7.3272e+05   4.3999e+06
  1.4059e+01   1.4211e+01   2.6521e+00   2.2162e-02   6.5742e-04   1.1693e+06   1.1440e+06   6.9046e+06
  1.7699e+01   1.7890e+01   2.8823e+00   3.0070e-02   5.2535e-04   1.8454e+06   1.7915e+06   1.0875e+07
  2.2281e+01   2.2518e+01   3.1124e+00   2.9448e-02   4.1887e-04   2.9010e+06   2.8181e+06   1.7101e+07
  2.8050e+01   2.8354e+01   3.3428e+00   2.6234e-02   3.3378e-04   4.5543e+06   4.4378e+06   2.6859e+07
  3.5313e+01   3.5686e+01   3.5728e+00   2.9251e-02   2.6625e-04   7.1786e+06   6.9746e+06   4.2360e+07
  4.4457e+01   4.4928e+01   3.8031e+00   2.7584e-02   2.1268e-04   1.1233e+07   1.0931e+07   6.6410e+07
  5.5968e+01   5.6565e+01   4.0334e+00   2.0966e-02   1.7022e-04   1.7421e+07   1.7064e+07   1.0365e+08
  7.0460e+01   7.1212e+01   4.2636e+00   2.1709e-02   1.3626e-04   2.7207e+07   2.6629e+07   1.6180e+08
  8.8703e+01   8.9658e+01   4.4940e+00   2.4316e-02   1.0890e-04   4.2702e+07   4.1689e+07   2.5384e+08
  1.1167e+02   1.1283e+02   4.7239e+00   1.6510e-02   8.7150e-05   6.6173e+07   6.5098e+07   3.9461e+08
  1.4059e+02   1.4204e+02   4.9541e+00   1.0225e-02   7.0309e-05   1.0104e+08   1.0002e+08   6.0329e+08
  1.7699e+02   1.7894e+02   5.1851e+00   4.8391e-03   5.6379e-05   1.5630e+08   1.5555e+08   9.3117e+08
  2.2281e+02   2.2506e+02   5.4143e+00   4.0718e-03   4.5080e-05   2.4428e+08   2.4329e+08   1.4479e+09
