## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 17031017.688251276}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8270e+00   1.0372e+00  -1.3546e-01   1.3721e-02   1.8025e+03   2.0849e+03   1.2506e+04
  3.5313e+00   3.5624e+00   1.2686e+00  -1.8124e-01   1.1253e-02   2.5379e+03   3.0997e+03   1.8141e+04
  4.4457e+00   4.4803e+00   1.4978e+00  -1.8121e-01   9.3286e-03   3.6934e+03   4.5108e+03   2.5689e+04
  5.5968e+00   5.6399e+00   1.7280e+00  -1.9118e-01   7.8343e-03   5.1730e+03   6.3957e+03   3.4739e+04
  7.0460e+00   7.0992e+00   1.9581e+00  -1.9947e-01   6.6477e-03   7.1108e+03   8.8827e+03   4.7023e+04
  8.8703e+00   8.9541e+00   2.1902e+00  -1.7381e-01   5.6094e-03   1.0307e+04   1.2475e+04   6.7307e+04
  1.1167e+01   1.1254e+01   2.4188e+00  -1.6791e-01   4.6280e-03   1.5250e+04   1.8328e+04   9.8890e+04
  1.4059e+01   1.4182e+01   2.6500e+00  -1.4767e-01   3.8697e-03   2.2343e+04   2.6214e+04   1.4292e+05
  1.7699e+01   1.7859e+01   2.8805e+00  -1.6899e-01   3.2220e-03   3.1422e+04   3.7812e+04   2.0412e+05
  2.2281e+01   2.2492e+01   3.1112e+00  -1.6887e-01   2.6349e-03   4.6991e+04   5.6539e+04   3.0044e+05
  2.8050e+01   2.8367e+01   3.3433e+00  -1.3237e-01   2.1737e-03   7.2083e+04   8.3081e+04   4.4049e+05
  3.5313e+01   3.5617e+01   3.5708e+00  -1.0787e-01   1.8346e-03   1.0404e+05   1.1662e+05   6.4288e+05
  4.4457e+01   4.4715e+01   3.7983e+00  -5.8129e-02   1.5792e-03   1.4825e+05   1.5740e+05   8.9827e+05
  5.5968e+01   5.6486e+01   4.0319e+00  -3.3534e-02   1.4397e-03   1.8302e+05   1.8937e+05   1.0950e+06
  7.0460e+01   7.0883e+01   4.2591e+00   2.7355e-02   1.2678e-03   2.5090e+05   2.4422e+05   1.5208e+06
  8.8703e+01   8.9698e+01   4.4945e+00  -1.3449e-02   1.0843e-03   3.2940e+05   3.3389e+05   2.0583e+06
  1.1167e+02   1.1277e+02   4.7233e+00  -1.1560e-02   9.1249e-04   4.6599e+05   4.7144e+05   2.8050e+06
  1.4059e+02   1.4271e+02   4.9588e+00   2.5386e-02   7.0859e-04   8.0165e+05   7.8180e+05   4.6683e+06
  1.7699e+02   1.8068e+02   5.1948e+00  -2.3846e-02   4.6097e-04   1.8033e+06   1.8473e+06   1.0818e+07
  2.2281e+02   2.2613e+02   5.4191e+00  -3.8824e-02   3.1131e-04   3.8932e+06   4.0505e+06   2.3857e+07
