## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8327e+00   1.0393e+00  -1.9692e-03   3.4327e-04   2.6916e+05   2.6916e+05
  3.5313e+00   3.5661e+00   1.2696e+00  -1.6818e-03   2.7832e-04   4.0943e+05   4.0943e+05
  4.4457e+00   4.4902e+00   1.5000e+00  -1.2534e-03   2.2579e-04   6.2210e+05   6.2210e+05
  5.5968e+00   5.6529e+00   1.7303e+00  -1.3172e-03   1.8319e-04   9.4507e+05   9.4507e+05
  7.0460e+00   7.1159e+00   1.9604e+00  -9.6430e-04   1.4886e-04   1.4313e+06   1.4313e+06
  8.8703e+00   8.9699e+00   2.1919e+00  -1.1802e-03   1.1954e-04   2.2194e+06   2.2194e+06
  1.1167e+01   1.1277e+01   2.4209e+00  -1.3895e-03   9.4931e-05   3.5193e+06   3.5193e+06
  1.4059e+01   1.4194e+01   2.6509e+00  -1.5195e-03   7.7721e-05   5.2504e+06   5.2504e+06
  1.7699e+01   1.7884e+01   2.8819e+00  -1.4617e-03   6.3516e-05   7.8615e+06   7.8615e+06
  2.2281e+01   2.2486e+01   3.1109e+00  -1.2762e-03   5.1440e-05   1.1986e+07   1.1986e+07
  2.8050e+01   2.8323e+01   3.3417e+00  -1.1955e-03   4.2749e-05   1.7355e+07   1.7355e+07
  3.5313e+01   3.5614e+01   3.5707e+00  -1.1427e-03   3.5571e-05   2.5066e+07   2.5066e+07
  4.4457e+01   4.4814e+01   3.8005e+00  -8.8790e-04   3.0112e-05   3.4977e+07   3.4977e+07
  5.5968e+01   5.6394e+01   4.0303e+00  -6.5840e-04   2.5767e-05   4.7767e+07   4.7767e+07
  7.0460e+01   7.0975e+01   4.2603e+00  -5.4973e-04   2.2314e-05   6.3699e+07   6.3699e+07
  8.8703e+01   8.9583e+01   4.4931e+00  -4.3148e-04   1.8992e-05   8.7929e+07   8.7929e+07
  1.1167e+02   1.1316e+02   4.7268e+00  -4.4992e-04   1.4730e-05   1.4617e+08   1.4617e+08
  1.4059e+02   1.4225e+02   4.9556e+00  -2.6201e-04   1.1118e-05   2.5657e+08   2.5657e+08
  1.7699e+02   1.7837e+02   5.1818e+00  -4.1591e-05   9.2483e-06   3.7081e+08   3.7081e+08
  2.2281e+02   2.2592e+02   5.4181e+00   1.0925e-04   7.5310e-06   5.5921e+08   5.5921e+08
