## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8331e+00   1.0395e+00   1.3305e-04  -5.5203e-04   3.2419e-04   3.0842e+05   3.0842e+05
  3.5313e+00   3.5679e+00   1.2701e+00  -9.3200e-05  -9.3698e-05   2.6101e-04   4.7581e+05   4.7581e+05
  4.4457e+00   4.4923e+00   1.5005e+00  -3.5524e-05   4.5442e-04   2.0920e-04   7.4066e+05   7.4066e+05
  5.5968e+00   5.6544e+00   1.7306e+00   4.4897e-05   1.3090e-04   1.6779e-04   1.1513e+06   1.1513e+06
  7.0460e+00   7.1187e+00   1.9608e+00   2.2024e-05   2.2153e-05   1.3513e-04   1.7753e+06   1.7753e+06
  8.8703e+00   8.9662e+00   2.1916e+00   2.1972e-04  -8.3308e-05   1.0821e-04   2.7685e+06   2.7685e+06
  1.1167e+01   1.1282e+01   2.4213e+00  -4.2834e-06  -1.4037e-04   8.6263e-05   4.3561e+06   4.3561e+06
  1.4059e+01   1.4206e+01   2.6517e+00  -3.3938e-05  -9.2266e-05   6.9419e-05   6.7264e+06   6.7264e+06
  1.7699e+01   1.7885e+01   2.8820e+00  -4.9965e-06   1.6950e-04   5.5826e-05   1.0401e+07   1.0401e+07
  2.2281e+01   2.2504e+01   3.1117e+00  -1.4488e-04   1.1333e-04   4.4952e-05   1.6042e+07   1.6042e+07
  2.8050e+01   2.8338e+01   3.3422e+00  -2.7367e-05   1.4113e-05   3.6434e-05   2.4418e+07   2.4418e+07
  3.5313e+01   3.5668e+01   3.5723e+00   8.8158e-05   4.4675e-05   2.9539e-05   3.7149e+07   3.7149e+07
  4.4457e+01   4.4894e+01   3.8023e+00   4.7044e-05   1.6983e-04   2.4038e-05   5.6098e+07   5.6098e+07
  5.5968e+01   5.6533e+01   4.0328e+00   1.2526e-04   1.7923e-04   1.9590e-05   8.4466e+07   8.4466e+07
  7.0460e+01   7.1180e+01   4.2632e+00   1.0073e-04   2.9697e-04   1.5850e-05   1.2903e+08   1.2903e+08
  8.8703e+01   8.9638e+01   4.4938e+00   1.7531e-05   2.4769e-04   1.2780e-05   1.9845e+08   1.9845e+08
  1.1167e+02   1.1290e+02   4.7245e+00  -1.4989e-04   1.1091e-04   1.0165e-05   3.1374e+08   3.1374e+08
  1.4059e+02   1.4205e+02   4.9542e+00  -1.4210e-04  -3.5617e-05   8.1076e-06   4.9312e+08   4.9312e+08
  1.7699e+02   1.7883e+02   5.1844e+00  -1.3481e-04  -6.7503e-07   6.5542e-06   7.5457e+08   7.5457e+08
  2.2281e+02   2.2514e+02   5.4147e+00   1.4338e-04   7.2655e-05   5.2451e-06   1.1783e+09   1.1783e+09
