## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8331e+00   1.0395e+00   1.3985e-04  -3.1032e-04   3.1683e-04   3.2420e+05   3.2420e+05
  3.5313e+00   3.5683e+00   1.2702e+00   1.2138e-04  -1.1502e-04   2.5395e-04   5.0462e+05   5.0462e+05
  4.4457e+00   4.4923e+00   1.5005e+00  -3.7187e-04  -2.1664e-04   2.0324e-04   7.8781e+05   7.8781e+05
  5.5968e+00   5.6548e+00   1.7306e+00  -6.3333e-05   2.9304e-04   1.6266e-04   1.2299e+06   1.2299e+06
  7.0460e+00   7.1195e+00   1.9610e+00   1.2022e-04   1.3809e-04   1.3029e-04   1.9170e+06   1.9170e+06
  8.8703e+00   8.9659e+00   2.1915e+00  -1.6077e-05  -1.3107e-04   1.0442e-04   2.9846e+06   2.9846e+06
  1.1167e+01   1.1282e+01   2.4213e+00  -8.7994e-05   4.3453e-05   8.3258e-05   4.6947e+06   4.6947e+06
  1.4059e+01   1.4205e+01   2.6516e+00   1.4509e-04  -6.6776e-05   6.6954e-05   7.2596e+06   7.2596e+06
  1.7699e+01   1.7882e+01   2.8818e+00   6.3494e-06   3.9268e-05   5.3937e-05   1.1186e+07   1.1186e+07
  2.2281e+01   2.2513e+01   3.1121e+00  -1.5888e-04  -6.2429e-05   4.3334e-05   1.7330e+07   1.7330e+07
  2.8050e+01   2.8341e+01   3.3424e+00  -7.9049e-05  -2.9328e-05   3.4856e-05   2.6786e+07   2.6786e+07
  3.5313e+01   3.5683e+01   3.5727e+00  -1.0954e-04   1.5316e-05   2.8023e-05   4.1440e+07   4.1440e+07
  4.4457e+01   4.4921e+01   3.8029e+00  -1.7675e-04   3.4114e-06   2.2542e-05   6.4046e+07   6.4046e+07
  5.5968e+01   5.6555e+01   4.0332e+00  -1.1622e-04   5.7954e-05   1.8123e-05   9.9088e+07   9.9088e+07
  7.0460e+01   7.1179e+01   4.2632e+00  -1.2708e-06   1.0065e-04   1.4596e-05   1.5274e+08   1.5274e+08
  8.8703e+01   8.9607e+01   4.4934e+00   2.9319e-06   4.4621e-05   1.1844e-05   2.3198e+08   2.3198e+08
  1.1167e+02   1.1280e+02   4.7236e+00  -1.1816e-04  -6.7720e-06   9.5914e-06   3.5375e+08   3.5375e+08
  1.4059e+02   1.4168e+02   4.9516e+00  -2.6629e-04  -2.7950e-05   8.0152e-06   5.0655e+08   5.0655e+08
  1.7699e+02   1.7787e+02   5.1790e+00  -3.2854e-04   5.9049e-05   7.1713e-06   6.3280e+08   6.3280e+08
  2.2281e+02   2.2355e+02   5.4075e+00  -2.1469e-04   3.7239e-04   6.8757e-06   6.8836e+08   6.8836e+08
