## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0395e+00   2.7567e-05   1.0567e-03   5.5628e-04   1.0438e+05   1.0438e+05
  3.5313e+00   3.5692e+00   1.2705e+00   9.3496e-04   2.0252e-04   4.4630e-04   1.6216e+05   1.6216e+05
  4.4457e+00   4.4933e+00   1.5007e+00  -2.9695e-04  -1.3191e-04   3.5595e-04   2.5493e+05   2.5493e+05
  5.5968e+00   5.6553e+00   1.7307e+00   2.3240e-04   1.5825e-05   2.8483e-04   3.9813e+05   3.9813e+05
  7.0460e+00   7.1203e+00   1.9611e+00  -2.3870e-04   2.8228e-04   2.2788e-04   6.2203e+05   6.2203e+05
  8.8703e+00   8.9629e+00   2.1912e+00   6.7802e-05  -5.5284e-04   1.8275e-04   9.6710e+05   9.6710e+05
  1.1167e+01   1.1284e+01   2.4214e+00  -9.3147e-05   2.9262e-05   1.4655e-04   1.5039e+06   1.5039e+06
  1.4059e+01   1.4203e+01   2.6515e+00   2.0980e-04   1.6415e-04   1.1797e-04   2.3210e+06   2.3210e+06
  1.7699e+01   1.7875e+01   2.8814e+00   4.6596e-04   1.2497e-04   9.5561e-05   3.5370e+06   3.5370e+06
  2.2281e+01   2.2506e+01   3.1118e+00   1.4485e-04   1.4692e-04   7.7661e-05   5.3555e+06   5.3555e+06
  2.8050e+01   2.8326e+01   3.3418e+00   2.2000e-04   1.5738e-04   6.3206e-05   8.0851e+06   8.0851e+06
  3.5313e+01   3.5660e+01   3.5720e+00   1.9863e-04   1.5827e-04   5.1759e-05   1.2057e+07   1.2057e+07
  4.4457e+01   4.4874e+01   3.8019e+00  -2.1159e-05   1.1695e-04   4.2494e-05   1.7888e+07   1.7888e+07
  5.5968e+01   5.6506e+01   4.0323e+00  -2.3646e-04   2.5673e-04   3.5011e-05   2.6351e+07   2.6351e+07
  7.0460e+01   7.1091e+01   4.2620e+00  -5.2632e-04   1.4074e-04   2.9053e-05   3.8268e+07   3.8268e+07
  8.8703e+01   8.9526e+01   4.4925e+00  -9.3321e-04  -5.0702e-05   2.4262e-05   5.4874e+07   5.4874e+07
  1.1167e+02   1.1275e+02   4.7232e+00  -7.9623e-04  -1.1001e-05   2.0036e-05   8.0460e+07   8.0460e+07
  1.4059e+02   1.4197e+02   4.9536e+00  -5.2381e-04   3.8636e-04   1.6286e-05   1.2178e+08   1.2178e+08
  1.7699e+02   1.7873e+02   5.1838e+00  -3.6354e-05   2.2151e-04   1.3399e-05   1.7992e+08   1.7992e+08
  2.2281e+02   2.2299e+02   5.4051e+00   6.0466e-04   2.0691e-04   1.2143e-05   2.1907e+08   2.1907e+08
