## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8323e+00   1.0392e+00   2.9016e-04   7.4127e-06   4.0968e-04   1.9344e+05   1.9344e+05
  3.5313e+00   3.5664e+00   1.2697e+00   4.5056e-05  -2.3443e-05   3.3199e-04   2.9457e+05   2.9457e+05
  4.4457e+00   4.4898e+00   1.4999e+00   2.5498e-04  -7.3576e-04   2.6896e-04   4.4881e+05   4.4881e+05
  5.5968e+00   5.6541e+00   1.7305e+00  -1.8132e-04   1.9316e-04   2.1704e-04   6.8925e+05   6.8925e+05
  7.0460e+00   7.1180e+00   1.9607e+00  -1.6112e-04  -2.2785e-05   1.7522e-04   1.0575e+06   1.0575e+06
  8.8703e+00   8.9677e+00   2.1917e+00  -2.9830e-04  -2.0714e-04   1.4062e-04   1.6418e+06   1.6418e+06
  1.1167e+01   1.1279e+01   2.4210e+00  -2.7799e-05   1.8816e-05   1.1215e-04   2.5813e+06   2.5813e+06
  1.4059e+01   1.4196e+01   2.6510e+00  -3.2513e-04  -1.0346e-04   9.1326e-05   3.8927e+06   3.8927e+06
  1.7699e+01   1.7888e+01   2.8822e+00  -1.7760e-04  -7.4892e-05   7.3926e-05   5.9409e+06   5.9409e+06
  2.2281e+01   2.2501e+01   3.1116e+00  -3.4891e-04  -1.1348e-04   5.9300e-05   9.2327e+06   9.2327e+06
  2.8050e+01   2.8348e+01   3.3426e+00  -3.5416e-04  -1.2044e-04   4.7972e-05   1.4108e+07   1.4108e+07
  3.5313e+01   3.5665e+01   3.5722e+00  -1.2618e-04  -2.2425e-04   3.8948e-05   2.1403e+07   2.1403e+07
  4.4457e+01   4.4892e+01   3.8022e+00  -1.1934e-04  -2.3004e-04   3.1723e-05   3.2261e+07   3.2261e+07
  5.5968e+01   5.6543e+01   4.0330e+00  -2.8355e-04  -2.5360e-04   2.5661e-05   4.9306e+07   4.9306e+07
  7.0460e+01   7.1216e+01   4.2637e+00  -5.0259e-04  -2.2282e-04   2.0647e-05   7.6158e+07   7.6158e+07
  8.8703e+01   8.9653e+01   4.4939e+00  -6.6361e-04  -1.1732e-04   1.6565e-05   1.1832e+08   1.1832e+08
  1.1167e+02   1.1300e+02   4.7253e+00  -5.2476e-04   7.0588e-05   1.3031e-05   1.9119e+08   1.9119e+08
  1.4059e+02   1.4228e+02   4.9558e+00  -3.1866e-04   7.1452e-05   1.0081e-05   3.1950e+08   3.1950e+08
  1.7699e+02   1.7909e+02   5.1859e+00  -2.2383e-04  -4.2675e-05   7.7779e-06   5.3668e+08   5.3668e+08
  2.2281e+02   2.2476e+02   5.4130e+00   2.3938e-05  -1.7082e-04   6.2802e-06   8.2319e+08   8.2319e+08
