## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8325e+00   1.0393e+00   2.5528e-04   5.5178e-05   3.7158e-04   2.3457e+05   2.3457e+05
  3.5313e+00   3.5671e+00   1.2699e+00   2.2982e-05  -2.1700e-04   2.9861e-04   3.6323e+05   3.6323e+05
  4.4457e+00   4.4916e+00   1.5003e+00   1.5931e-04   1.2699e-04   2.4055e-04   5.5972e+05   5.5972e+05
  5.5968e+00   5.6538e+00   1.7305e+00  -1.1476e-05   1.9259e-04   1.9389e-04   8.6154e+05   8.6154e+05
  7.0460e+00   7.1195e+00   1.9610e+00   2.2858e-05   3.5285e-05   1.5607e-04   1.3297e+06   1.3297e+06
  8.8703e+00   8.9660e+00   2.1915e+00   5.8882e-05   1.2756e-04   1.2488e-04   2.0766e+06   2.0766e+06
  1.1167e+01   1.1280e+01   2.4211e+00   2.0291e-04  -9.0366e-06   9.9513e-05   3.2705e+06   3.2705e+06
  1.4059e+01   1.4198e+01   2.6512e+00  -6.7603e-07   1.3176e-04   8.0639e-05   4.9806e+06   4.9806e+06
  1.7699e+01   1.7882e+01   2.8818e+00   7.6484e-05   1.1006e-04   6.5368e-05   7.5796e+06   7.5796e+06
  2.2281e+01   2.2498e+01   3.1115e+00   1.4664e-04   8.1213e-05   5.2681e-05   1.1670e+07   1.1670e+07
  2.8050e+01   2.8339e+01   3.3423e+00   5.5736e-05   1.3150e-04   4.2945e-05   1.7561e+07   1.7561e+07
  3.5313e+01   3.5665e+01   3.5722e+00   1.9781e-04   2.4402e-05   3.4850e-05   2.6667e+07   2.6667e+07
  4.4457e+01   4.4903e+01   3.8025e+00   3.2834e-04   1.5966e-05   2.8187e-05   4.0765e+07   4.0765e+07
  5.5968e+01   5.6550e+01   4.0331e+00   1.4232e-04  -9.1910e-05   2.2694e-05   6.2887e+07   6.2887e+07
  7.0460e+01   7.1164e+01   4.2630e+00   1.3554e-04  -9.0345e-05   1.8308e-05   9.6624e+07   9.6624e+07
  8.8703e+01   8.9561e+01   4.4929e+00   3.2421e-04  -7.6316e-05   1.4980e-05   1.4432e+08   1.4432e+08
  1.1167e+02   1.1286e+02   4.7242e+00   5.9762e-05   6.8577e-05   1.2159e-05   2.1908e+08   2.1908e+08
  1.4059e+02   1.4202e+02   4.9540e+00   1.5265e-04   9.1429e-05   9.7586e-06   3.4009e+08   3.4009e+08
  1.7699e+02   1.7847e+02   5.1824e+00   1.3605e-04   1.6278e-04   8.0651e-06   4.9792e+08   4.9792e+08
  2.2281e+02   2.2468e+02   5.4126e+00  -3.5779e-05   3.0183e-04   6.9641e-06   6.6781e+08   6.6781e+08
