## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8346e+00   1.0400e+00   2.1255e-03  -1.4950e-03   1.1191e-03   2.5667e+04   2.5667e+04
  3.5313e+00   3.5698e+00   1.2706e+00   5.4402e-04  -1.0261e-03   8.9976e-04   3.9708e+04   3.9708e+04
  4.4457e+00   4.4933e+00   1.5007e+00  -4.2468e-04   3.1811e-04   7.2436e-04   6.1266e+04   6.1266e+04
  5.5968e+00   5.6521e+00   1.7302e+00  -4.2246e-04  -1.1158e-05   5.8001e-04   9.5557e+04   9.5557e+04
  7.0460e+00   7.1171e+00   1.9606e+00  -2.1710e-04  -3.1962e-04   4.6801e-04   1.4676e+05   1.4676e+05
  8.8703e+00   8.9632e+00   2.1912e+00  -2.7036e-05   2.8804e-04   3.7589e-04   2.2751e+05   2.2751e+05
  1.1167e+01   1.1277e+01   2.4208e+00  -1.9333e-04   4.6218e-05   3.0356e-04   3.4885e+05   3.4885e+05
  1.4059e+01   1.4195e+01   2.6510e+00   5.4018e-04  -7.0393e-05   2.4827e-04   5.2153e+05   5.2153e+05
  1.7699e+01   1.7868e+01   2.8811e+00   5.9021e-05  -5.0256e-04   2.0452e-04   7.6854e+05   7.6854e+05
  2.2281e+01   2.2484e+01   3.1108e+00  -9.4642e-05  -1.3598e-04   1.7045e-04   1.1064e+06   1.1064e+06
  2.8050e+01   2.8328e+01   3.3419e+00  -1.3745e-04  -6.1476e-04   1.4145e-04   1.6067e+06   1.6067e+06
  3.5313e+01   3.5655e+01   3.5719e+00  -5.8191e-04  -5.7326e-04   1.1539e-04   2.4142e+06   2.4142e+06
  4.4457e+01   4.4923e+01   3.8029e+00  -7.0040e-04  -3.3760e-04   9.3645e-05   3.6658e+06   3.6658e+06
  5.5968e+01   5.6544e+01   4.0330e+00  -6.6685e-04  -1.0612e-04   7.5319e-05   5.6666e+06   5.6666e+06
  7.0460e+01   7.1229e+01   4.2639e+00  -4.3152e-04  -6.6007e-04   6.0381e-05   8.8172e+06   8.8172e+06
  8.8703e+01   8.9729e+01   4.4948e+00  -2.1045e-06  -2.9217e-04   4.7588e-05   1.4195e+07   1.4195e+07
  1.1167e+02   1.1307e+02   4.7261e+00  -2.0650e-04  -4.2415e-05   3.6371e-05   2.4300e+07   2.4300e+07
  1.4059e+02   1.4236e+02   4.9563e+00  -4.5532e-04  -2.2101e-04   2.7874e-05   4.1373e+07   4.1373e+07
  1.7699e+02   1.7879e+02   5.1842e+00  -5.7102e-04  -2.3710e-04   2.1666e-05   6.8479e+07   6.8479e+07
  2.2281e+02   2.2227e+02   5.4018e+00  -8.7566e-04  -4.5698e-06   2.0405e-05   7.7208e+07   7.7208e+07
