## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8315e+00   1.0389e+00  -1.1431e-04  -4.5830e-04   4.5751e-04   1.5690e+05   1.5690e+05
  3.5313e+00   3.5665e+00   1.2697e+00  -3.3344e-04  -3.5491e-04   3.7217e-04   2.3711e+05   2.3711e+05
  4.4457e+00   4.4895e+00   1.4999e+00   5.3008e-05  -5.6757e-04   3.0166e-04   3.6090e+05   3.6090e+05
  5.5968e+00   5.6531e+00   1.7303e+00  -2.5464e-04  -1.7073e-04   2.4504e-04   5.4697e+05   5.4697e+05
  7.0460e+00   7.1151e+00   1.9603e+00  -2.4139e-04  -4.0034e-04   2.0003e-04   8.2083e+05   8.2083e+05
  8.8703e+00   8.9626e+00   2.1911e+00  -8.1280e-05  -3.0048e-04   1.6239e-04   1.2454e+06   1.2454e+06
  1.1167e+01   1.1275e+01   2.4207e+00   1.6357e-04  -1.9983e-04   1.3123e-04   1.9071e+06   1.9071e+06
  1.4059e+01   1.4194e+01   2.6509e+00  -8.4081e-05  -3.0321e-04   1.0758e-04   2.8379e+06   2.8379e+06
  1.7699e+01   1.7875e+01   2.8814e+00  -9.5505e-05  -2.8569e-04   8.8348e-05   4.2076e+06   4.2076e+06
  2.2281e+01   2.2500e+01   3.1115e+00  -1.7072e-04  -5.4985e-06   7.1638e-05   6.3994e+06   6.3994e+06
  2.8050e+01   2.8343e+01   3.3424e+00  -1.4746e-04  -6.8726e-05   5.8196e-05   9.6971e+06   9.6971e+06
  3.5313e+01   3.5676e+01   3.5725e+00  -1.0713e-04  -1.1286e-04   4.6926e-05   1.4914e+07   1.4914e+07
  4.4457e+01   4.4936e+01   3.8032e+00  -2.2450e-04   1.0670e-04   3.7491e-05   2.3366e+07   2.3366e+07
  5.5968e+01   5.6571e+01   4.0335e+00  -2.4117e-04   1.5292e-04   2.9863e-05   3.6827e+07   3.6827e+07
  7.0460e+01   7.1242e+01   4.2641e+00  -2.6638e-04   2.7116e-04   2.3709e-05   5.8427e+07   5.8427e+07
  8.8703e+01   8.9806e+01   4.4957e+00  -2.5040e-04   1.4619e-04   1.8402e-05   9.6980e+07   9.6980e+07
  1.1167e+02   1.1316e+02   4.7268e+00  -1.5001e-05  -1.1428e-04   1.3942e-05   1.6897e+08   1.6897e+08
  1.4059e+02   1.4244e+02   4.9569e+00   3.8012e-05  -1.3213e-04   1.0414e-05   3.0285e+08   3.0285e+08
  1.7699e+02   1.7906e+02   5.1858e+00   6.8250e-05  -2.4511e-04   7.9413e-06   5.2077e+08   5.2077e+08
  2.2281e+02   2.2510e+02   5.4145e+00   8.6697e-06  -2.8063e-04   6.3869e-06   8.0509e+08   8.0509e+08
