## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00  -1.4146e-03  -1.1385e-05   6.3258e-04   8.2174e+04   8.2174e+04
  3.5313e+00   3.5672e+00   1.2699e+00   1.6567e-04   1.0940e-03   5.0996e-04   1.2644e+05   1.2644e+05
  4.4457e+00   4.4909e+00   1.5002e+00   1.1721e-04  -5.0049e-04   4.0928e-04   1.9630e+05   1.9630e+05
  5.5968e+00   5.6553e+00   1.7307e+00   1.2815e-04  -1.9450e-04   3.3142e-04   2.9936e+05   2.9936e+05
  7.0460e+00   7.1162e+00   1.9605e+00   2.1550e-04   3.1310e-04   2.6690e-04   4.6161e+05   4.6161e+05
  8.8703e+00   8.9712e+00   2.1921e+00   1.6757e-04   7.2800e-05   2.1334e-04   7.2248e+05   7.2248e+05
  1.1167e+01   1.1281e+01   2.4212e+00   3.2446e-04  -1.2764e-05   1.6894e-04   1.1521e+06   1.1521e+06
  1.4059e+01   1.4199e+01   2.6512e+00  -1.0210e-05  -1.1546e-04   1.3688e-04   1.7550e+06   1.7550e+06
  1.7699e+01   1.7889e+01   2.8822e+00   2.2593e-04  -1.4150e-04   1.1065e-04   2.6857e+06   2.6857e+06
  2.2281e+01   2.2486e+01   3.1109e+00   3.0469e-04   1.8951e-06   8.9265e-05   4.1267e+06   4.1267e+06
  2.8050e+01   2.8335e+01   3.3421e+00   2.7172e-04  -5.4041e-06   7.3592e-05   6.0716e+06   6.0716e+06
  3.5313e+01   3.5656e+01   3.5719e+00   3.9736e-04   1.9923e-04   6.0231e-05   9.0641e+06   9.0641e+06
  4.4457e+01   4.4847e+01   3.8013e+00   4.1420e-04   2.3114e-04   4.9929e-05   1.3190e+07   1.3190e+07
  5.5968e+01   5.6420e+01   4.0308e+00   2.0928e-04   3.4055e-04   4.2219e-05   1.8448e+07   1.8448e+07
  7.0460e+01   7.1008e+01   4.2608e+00   3.7401e-04   4.2667e-04   3.6416e-05   2.4796e+07   2.4796e+07
  8.8703e+01   8.9353e+01   4.4906e+00   2.7316e-04   2.1533e-04   3.1521e-05   3.3095e+07   3.3095e+07
  1.1167e+02   1.1248e+02   4.7208e+00   4.9348e-04   5.6657e-04   2.7534e-05   4.3375e+07   4.3375e+07
  1.4059e+02   1.4120e+02   4.9481e+00   6.5785e-04   8.6949e-04   2.4939e-05   5.2870e+07   5.2870e+07
  1.7699e+02   1.7683e+02   5.1731e+00   8.2435e-04   8.5594e-04   2.5237e-05   5.1627e+07   5.1627e+07
  2.2281e+02   2.2379e+02   5.4085e+00   2.6654e-04   3.4179e-04   2.6777e-05   4.5862e+07   4.5862e+07
