## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8335e+00   1.0396e+00  -1.5613e-05   2.4398e-05   2.5328e-04   5.0843e+05   5.0843e+05
  3.5313e+00   3.5684e+00   1.2703e+00  -1.1105e-04   2.6263e-04   2.0219e-04   7.9782e+05   7.9782e+05
  4.4457e+00   4.4933e+00   1.5007e+00  -1.1556e-04   3.5844e-05   1.6138e-04   1.2524e+06   1.2524e+06
  5.5968e+00   5.6554e+00   1.7307e+00   3.6354e-04  -1.0199e-04   1.2870e-04   1.9691e+06   1.9691e+06
  7.0460e+00   7.1207e+00   1.9611e+00  -1.3526e-04   2.6912e-05   1.0264e-04   3.0959e+06   3.0959e+06
  8.8703e+00   8.9651e+00   2.1914e+00   1.4764e-05   2.0866e-05   8.1865e-05   4.8667e+06   4.8667e+06
  1.1167e+01   1.1285e+01   2.4216e+00  -9.3290e-06   5.1722e-05   6.5286e-05   7.6524e+06   7.6524e+06
  1.4059e+01   1.4208e+01   2.6519e+00  -6.3374e-05   5.3472e-05   5.2210e-05   1.1965e+07   1.1965e+07
  1.7699e+01   1.7886e+01   2.8821e+00  -3.2638e-06   5.5818e-05   4.1746e-05   1.8716e+07   1.8716e+07
  2.2281e+01   2.2515e+01   3.1122e+00  -2.7387e-05   6.2678e-05   3.3440e-05   2.9167e+07   2.9167e+07
  2.8050e+01   2.8345e+01   3.3425e+00  -1.0179e-04   3.5026e-05   2.6819e-05   4.5348e+07   4.5348e+07
  3.5313e+01   3.5679e+01   3.5726e+00  -5.5324e-05   6.4593e-05   2.1552e-05   7.0223e+07   7.0223e+07
  4.4457e+01   4.4914e+01   3.8028e+00  -7.3872e-05   3.0414e-05   1.7394e-05   1.0781e+08   1.0781e+08
  5.5968e+01   5.6542e+01   4.0330e+00  -8.6832e-05   4.2521e-05   1.4053e-05   1.6516e+08   1.6516e+08
  7.0460e+01   7.1169e+01   4.2630e+00  -1.9347e-04   4.4179e-05   1.1386e-05   2.5159e+08   2.5159e+08
  8.8703e+01   8.9566e+01   4.4930e+00  -1.0736e-04   1.0960e-04   9.3046e-06   3.7674e+08   3.7674e+08
  1.1167e+02   1.1274e+02   4.7231e+00  -1.5593e-04   5.2380e-05   7.6430e-06   5.5835e+08   5.5835e+08
  1.4059e+02   1.4185e+02   4.9528e+00  -8.7938e-05   5.3431e-05   6.3381e-06   8.1194e+08   8.1194e+08
  1.7699e+02   1.7852e+02   5.1827e+00   9.4270e-06   2.1906e-04   5.3162e-06   1.1541e+09   1.1541e+09
  2.2281e+02   2.2425e+02   5.4107e+00  -7.0374e-05   3.5176e-04   4.6403e-06   1.5148e+09   1.5148e+09
