## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8324e+00   1.0392e+00  -1.0167e-03   4.1823e-04   5.0509e-04   1.2776e+05   1.2776e+05
  3.5313e+00   3.5663e+00   1.2697e+00  -5.3354e-05  -2.3725e-04   4.0760e-04   1.9620e+05   1.9620e+05
  4.4457e+00   4.4907e+00   1.5001e+00   2.7625e-04  -2.3100e-04   3.2845e-04   3.0215e+05   3.0215e+05
  5.5968e+00   5.6520e+00   1.7301e+00  -1.6399e-04   1.4834e-04   2.6481e-04   4.6482e+05   4.6482e+05
  7.0460e+00   7.1148e+00   1.9603e+00  -1.4985e-04   3.2326e-04   2.1520e-04   7.0382e+05   7.0382e+05
  8.8703e+00   8.9634e+00   2.1912e+00   5.3533e-04  -4.3304e-04   1.7330e-04   1.0853e+06   1.0853e+06
  1.1167e+01   1.1279e+01   2.4210e+00   1.0282e-04  -2.6563e-04   1.3873e-04   1.6937e+06   1.6937e+06
  1.4059e+01   1.4200e+01   2.6513e+00   3.0700e-04  -1.4449e-04   1.1260e-04   2.5709e+06   2.5709e+06
  1.7699e+01   1.7880e+01   2.8817e+00   9.4881e-05   1.2518e-04   9.1709e-05   3.8755e+06   3.8755e+06
  2.2281e+01   2.2496e+01   3.1114e+00   1.2800e-04   2.1807e-04   7.4849e-05   5.8181e+06   5.8181e+06
  2.8050e+01   2.8316e+01   3.3414e+00   3.6804e-05  -2.5928e-05   6.1696e-05   8.5634e+06   8.5634e+06
  3.5313e+01   3.5618e+01   3.5709e+00  -5.1145e-05   1.7907e-04   5.1553e-05   1.2265e+07   1.2265e+07
  4.4457e+01   4.4817e+01   3.8006e+00   1.0440e-06   2.3572e-04   4.3708e-05   1.7062e+07   1.7062e+07
  5.5968e+01   5.6344e+01   4.0295e+00   2.0426e-04   3.4652e-04   3.8023e-05   2.2545e+07   2.2545e+07
  7.0460e+01   7.0869e+01   4.2588e+00   1.9601e-04   6.2945e-04   3.4254e-05   2.7780e+07   2.7780e+07
  8.8703e+01   8.9264e+01   4.4896e+00   5.9578e-05   8.5064e-04   3.1217e-05   3.3449e+07   3.3449e+07
  1.1167e+02   1.1279e+02   4.7235e+00  -1.5371e-04   7.9515e-04   2.7018e-05   4.4653e+07   4.4653e+07
  1.4059e+02   1.4270e+02   4.9588e+00  -1.8543e-04   7.9108e-04   2.0013e-05   8.1379e+07   8.1379e+07
  1.7699e+02   1.7933e+02   5.1872e+00  -2.2123e-05   1.9471e-04   1.4639e-05   1.5210e+08   1.5210e+08
  2.2281e+02   2.2563e+02   5.4168e+00  -5.9122e-04   3.3911e-05   1.1232e-05   2.5836e+08   2.5836e+08
