## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8336e+00   1.0397e+00   9.2757e-05  -2.6773e-04   4.0590e-04   1.9945e+05   1.9945e+05
  3.5313e+00   3.5688e+00   1.2704e+00  -2.2476e-04  -2.3902e-04   3.2427e-04   3.1249e+05   3.1249e+05
  4.4457e+00   4.4927e+00   1.5006e+00  -4.5503e-04   4.1716e-04   2.5917e-04   4.8922e+05   4.8922e+05
  5.5968e+00   5.6549e+00   1.7306e+00   2.6884e-04  -1.3293e-05   2.0751e-04   7.6309e+05   7.6309e+05
  7.0460e+00   7.1202e+00   1.9610e+00  -2.1621e-04  -9.7257e-05   1.6608e-04   1.1913e+06   1.1913e+06
  8.8703e+00   8.9656e+00   2.1915e+00   1.5334e-04  -1.9058e-04   1.3233e-04   1.8766e+06   1.8766e+06
  1.1167e+01   1.1285e+01   2.4216e+00   7.9850e-05  -3.9092e-05   1.0522e-04   2.9680e+06   2.9680e+06
  1.4059e+01   1.4208e+01   2.6519e+00  -2.2690e-04   1.0891e-04   8.3882e-05   4.6701e+06   4.6701e+06
  1.7699e+01   1.7888e+01   2.8822e+00  -1.9921e-04  -3.8764e-05   6.6943e-05   7.3326e+06   7.3326e+06
  2.2281e+01   2.2516e+01   3.1123e+00  -6.5100e-05   8.3584e-05   5.3471e-05   1.1493e+07   1.1493e+07
  2.8050e+01   2.8338e+01   3.3422e+00  -2.7399e-04   1.0631e-04   4.3062e-05   1.7721e+07   1.7721e+07
  3.5313e+01   3.5678e+01   3.5725e+00  -2.2026e-04   3.8951e-05   3.4862e-05   2.7037e+07   2.7037e+07
  4.4457e+01   4.4896e+01   3.8024e+00  -3.7668e-04   6.7473e-05   2.8293e-05   4.1049e+07   4.1049e+07
  5.5968e+01   5.6492e+01   4.0321e+00  -3.7097e-04   1.1976e-04   2.3237e-05   6.0855e+07   6.0855e+07
  7.0460e+01   7.1119e+01   4.2624e+00  -3.1683e-04   3.5036e-04   1.9254e-05   8.8637e+07   8.8637e+07
  8.8703e+01   8.9514e+01   4.4924e+00  -1.4337e-04   4.2419e-04   1.5972e-05   1.2881e+08   1.2881e+08
  1.1167e+02   1.1271e+02   4.7228e+00  -2.3282e-04   4.5608e-04   1.3272e-05   1.8655e+08   1.8655e+08
  1.4059e+02   1.4191e+02   4.9532e+00  -3.3573e-04   4.0514e-04   1.1014e-05   2.7090e+08   2.7090e+08
  1.7699e+02   1.7888e+02   5.1847e+00  -3.0515e-05   1.5436e-04   8.9976e-06   4.0589e+08   4.0589e+08
  2.2281e+02   2.2435e+02   5.4111e+00  -5.5695e-05  -1.4558e-04   7.4125e-06   5.9804e+08   5.9804e+08
