## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8336e+00   1.0397e+00   2.3209e-04  -4.2825e-05   2.2679e-04   6.4004e+05   6.4004e+05
  3.5313e+00   3.5690e+00   1.2704e+00  -9.7449e-06   2.3858e-04   1.8128e-04   1.0017e+06   1.0017e+06
  4.4457e+00   4.4930e+00   1.5007e+00  -2.7727e-05  -2.9794e-04   1.4444e-04   1.5778e+06   1.5778e+06
  5.5968e+00   5.6568e+00   1.7310e+00  -4.9689e-05  -1.1799e-04   1.1489e-04   2.4939e+06   2.4939e+06
  7.0460e+00   7.1207e+00   1.9611e+00   1.5083e-06   3.1053e-05   9.1455e-05   3.9359e+06   3.9359e+06
  8.8703e+00   8.9656e+00   2.1915e+00   1.4360e-05   2.3183e-05   7.2840e-05   6.2046e+06   6.2046e+06
  1.1167e+01   1.1287e+01   2.4218e+00  -5.7761e-05  -1.7008e-05   5.7914e-05   9.8149e+06   9.8149e+06
  1.4059e+01   1.4210e+01   2.6520e+00   3.1323e-05  -2.6090e-05   4.6132e-05   1.5469e+07   1.5469e+07
  1.7699e+01   1.7888e+01   2.8822e+00   5.1916e-05  -5.5687e-05   3.6758e-05   2.4364e+07   2.4364e+07
  2.2281e+01   2.2520e+01   3.1124e+00   7.0892e-05   6.8961e-06   2.9297e-05   3.8354e+07   3.8354e+07
  2.8050e+01   2.8350e+01   3.3427e+00   1.0519e-04  -3.5935e-05   2.3384e-05   6.0201e+07   6.0201e+07
  3.5313e+01   3.5691e+01   3.5729e+00   6.9333e-05  -8.4861e-06   1.8687e-05   9.4276e+07   9.4276e+07
  4.4457e+01   4.4929e+01   3.8031e+00   7.8193e-06  -1.9483e-05   1.4941e-05   1.4746e+08   1.4746e+08
  5.5968e+01   5.6563e+01   4.0334e+00   2.3959e-05  -7.7053e-05   1.1957e-05   2.3025e+08   2.3025e+08
  7.0460e+01   7.1205e+01   4.2636e+00  -4.4721e-06  -6.4107e-05   9.5749e-06   3.5908e+08   3.5908e+08
  8.8703e+01   8.9632e+01   4.4937e+00  -3.3217e-05  -6.9653e-05   7.6942e-06   5.5608e+08   5.5608e+08
  1.1167e+02   1.1280e+02   4.7236e+00  -4.4737e-05  -6.5373e-05   6.2171e-06   8.5169e+08   8.5169e+08
  1.4059e+02   1.4195e+02   4.9534e+00  -1.6852e-05  -2.0773e-05   5.0871e-06   1.2721e+09   1.2721e+09
  1.7699e+02   1.7859e+02   5.1831e+00   4.0389e-05   2.9189e-05   4.2098e-06   1.8576e+09   1.8576e+09
  2.2281e+02   2.2431e+02   5.4110e+00  -4.1893e-05   4.1216e-05   3.6207e-06   2.5112e+09   2.5112e+09
