## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 405126234.0970782}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8323e+00   1.0392e+00   2.6452e-02   4.5602e-03   2.3113e+04   2.2518e+04   1.1188e+05
  3.5313e+00   3.5673e+00   1.2699e+00   9.3829e-03   3.6716e-03   3.5062e+04   3.4736e+04   1.7117e+05
  4.4457e+00   4.4909e+00   1.5002e+00   1.2576e-02   2.9490e-03   5.4522e+04   5.3845e+04   2.6580e+05
  5.5968e+00   5.6532e+00   1.7304e+00   6.2561e-03   2.3658e-03   8.4184e+04   8.3660e+04   4.1396e+05
  7.0460e+00   7.1179e+00   1.9607e+00  -4.8143e-03   1.9008e-03   1.2899e+05   1.2961e+05   6.3713e+05
  8.8703e+00   8.9646e+00   2.1914e+00  -2.1507e-03   1.5238e-03   2.0125e+05   2.0168e+05   9.9022e+05
  1.1167e+01   1.1282e+01   2.4213e+00  -1.3351e-03   1.2196e-03   3.1439e+05   3.1481e+05   1.5449e+06
  1.4059e+01   1.4206e+01   2.6517e+00  -2.0869e-03   9.8353e-04   4.8307e+05   4.8408e+05   2.3746e+06
  1.7699e+01   1.7882e+01   2.8818e+00  -8.7336e-03   7.9195e-04   7.4009e+05   7.4661e+05   3.6741e+06
  2.2281e+01   2.2508e+01   3.1119e+00  -5.5380e-03   6.3563e-04   1.1526e+06   1.1590e+06   5.7230e+06
  2.8050e+01   2.8350e+01   3.3427e+00  -9.0242e-03   5.1248e-04   1.7669e+06   1.7829e+06   8.7876e+06
  3.5313e+01   3.5673e+01   3.5724e+00  -9.1001e-03   4.1357e-04   2.7129e+06   2.7378e+06   1.3407e+07
  4.4457e+01   4.4879e+01   3.8020e+00  -8.5660e-03   3.3819e-04   4.0591e+06   4.0942e+06   2.0055e+07
  5.5968e+01   5.6504e+01   4.0323e+00  -1.7707e-02   2.7757e-04   5.9703e+06   6.0780e+06   2.9575e+07
  7.0460e+01   7.1110e+01   4.2622e+00  -2.0662e-02   2.2834e-04   8.7953e+06   8.9809e+06   4.3277e+07
  8.8703e+01   8.9490e+01   4.4921e+00  -1.5774e-02   1.9137e-04   1.2585e+07   1.2787e+07   6.1471e+07
  1.1167e+02   1.1262e+02   4.7220e+00   3.6775e-03   1.6284e-04   1.7724e+07   1.7659e+07   8.5525e+07
  1.4059e+02   1.4195e+02   4.9535e+00   1.0516e-02   1.3613e-04   2.5533e+07   2.5267e+07   1.2246e+08
  1.7699e+02   1.7878e+02   5.1841e+00   1.2545e-02   1.1079e-04   3.8626e+07   3.8147e+07   1.8532e+08
  2.2281e+02   2.2519e+02   5.4149e+00   5.4948e-03   8.8471e-05   6.0155e+07   5.9826e+07   2.8969e+08
