## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1001096.1900112196}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8288e+00   1.0380e+00  -1.0625e-02   4.6736e-02   1.7136e+02   1.7320e+02   1.4270e+03
  3.5313e+00   3.5613e+00   1.2683e+00  -9.7319e-03   3.8890e-02   2.4770e+02   2.5014e+02   2.0620e+03
  4.4457e+00   4.4958e+00   1.5012e+00   1.1706e-01   3.2405e-02   4.0242e+02   3.6025e+02   3.2350e+03
  5.5968e+00   5.6314e+00   1.7263e+00   1.4782e-01   2.5906e-02   6.4705e+02   5.6372e+02   4.7060e+03
  7.0460e+00   7.0966e+00   1.9578e+00   1.6124e-01   2.2056e-02   9.0305e+02   7.7766e+02   6.7460e+03
  8.8703e+00   8.9337e+00   2.1878e+00   8.7226e-02   1.9474e-02   1.0845e+03   9.9753e+02   8.6240e+03
  1.1167e+01   1.1257e+01   2.4190e+00   1.9006e-01   1.7048e-02   1.5491e+03   1.3017e+03   1.2568e+04
  1.4059e+01   1.4207e+01   2.6518e+00   3.8002e-01   1.5737e-02   2.1080e+03   1.5275e+03   1.6984e+04
  1.7699e+01   1.7839e+01   2.8795e+00   5.0848e-01   1.3473e-02   3.1439e+03   2.0841e+03   2.4853e+04
  2.2281e+01   2.2591e+01   3.1156e+00   4.0818e-01   1.0714e-02   4.6407e+03   3.2955e+03   4.0297e+04
  2.8050e+01   2.8368e+01   3.3434e+00   5.1589e-01   8.4726e-03   7.9888e+03   5.2701e+03   6.4903e+04
  3.5313e+01   3.5681e+01   3.5726e+00   3.2499e-01   6.6506e-03   1.1333e+04   8.5531e+03   9.4129e+04
  4.4457e+01   4.4780e+01   3.7998e+00   2.5722e-01   5.4718e-03   1.5885e+04   1.2635e+04   1.3467e+05
  5.5968e+01   5.6845e+01   4.0384e+00   1.2567e-01   4.3617e-03   2.2385e+04   1.9886e+04   1.8299e+05
  7.0460e+01   7.1488e+01   4.2675e+00   9.3715e-02   3.3359e-03   3.7180e+04   3.3994e+04   2.9736e+05
  8.8703e+01   8.9446e+01   4.4917e+00   2.5807e-01   2.8904e-03   5.6970e+04   4.5284e+04   4.0234e+05
  1.1167e+02   1.1296e+02   4.7251e+00   2.2057e-01   2.4562e-03   7.6537e+04   6.2706e+04   5.3512e+05
  1.4059e+02   1.4185e+02   4.9527e+00   1.5793e-01   1.9420e-03   1.1615e+05   1.0031e+05   8.6443e+05
  1.7699e+02   1.7721e+02   5.1752e+00   5.4500e-02   1.6253e-03   1.5101e+05   1.4321e+05   1.1374e+06
  2.2281e+02   2.2287e+02   5.4045e+00  -5.9692e-02   1.4592e-03   1.6706e+05   1.7767e+05   1.2218e+06
