## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 276521547.42608196}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8336e+00   1.0396e+00   1.4133e-02   4.8584e-03   1.9511e+04   1.9239e+04   1.0367e+05
  3.5313e+00   3.5681e+00   1.2702e+00   3.7849e-03   3.8863e-03   3.0181e+04   3.0067e+04   1.6097e+05
  4.4457e+00   4.4912e+00   1.5003e+00   1.3644e-02   3.1096e-03   4.7602e+04   4.6961e+04   2.4960e+05
  5.5968e+00   5.6553e+00   1.7307e+00   1.5765e-02   2.4931e-03   7.4214e+04   7.3062e+04   3.8807e+05
  7.0460e+00   7.1156e+00   1.9604e+00   2.0452e-02   2.0067e-03   1.1508e+05   1.1277e+05   5.9956e+05
  8.8703e+00   8.9663e+00   2.1916e+00   3.8904e-03   1.6067e-03   1.7659e+05   1.7591e+05   9.2829e+05
  1.1167e+01   1.1282e+01   2.4213e+00   1.0828e-02   1.2851e-03   2.7795e+05   2.7497e+05   1.4460e+06
  1.4059e+01   1.4200e+01   2.6513e+00   1.1767e-02   1.0381e-03   4.2633e+05   4.2137e+05   2.2221e+06
  1.7699e+01   1.7881e+01   2.8818e+00   9.8208e-03   8.3872e-04   6.5188e+05   6.4554e+05   3.3996e+06
  2.2281e+01   2.2502e+01   3.1116e+00   7.2019e-03   6.7872e-04   9.9288e+05   9.8579e+05   5.1642e+06
  2.8050e+01   2.8331e+01   3.3420e+00   1.5081e-02   5.5311e-04   1.5067e+06   1.4843e+06   7.7966e+06
  3.5313e+01   3.5640e+01   3.5715e+00   1.7841e-02   4.5416e-04   2.2409e+06   2.2016e+06   1.1601e+07
  4.4457e+01   4.4846e+01   3.8013e+00   6.2115e-03   3.7837e-04   3.1916e+06   3.1719e+06   1.6687e+07
  5.5968e+01   5.6448e+01   4.0313e+00   1.6158e-02   3.2040e-04   4.4951e+06   4.4236e+06   2.3419e+07
  7.0460e+01   7.0977e+01   4.2604e+00   2.3829e-02   2.7679e-04   6.0684e+06   5.9272e+06   3.1665e+07
  8.8703e+01   8.9414e+01   4.4913e+00   2.1360e-02   2.3936e-04   8.0950e+06   7.9257e+06   4.2502e+07
  1.1167e+02   1.1273e+02   4.7230e+00   2.6607e-03   1.9951e-04   1.1439e+07   1.1409e+07   6.1189e+07
  1.4059e+02   1.4223e+02   4.9555e+00  -1.9028e-02   1.5702e-04   1.8067e+07   1.8417e+07   9.7474e+07
  1.7699e+02   1.7900e+02   5.1854e+00  -4.6702e-03   1.2276e-04   2.9991e+07   3.0132e+07   1.5977e+08
  2.2281e+02   2.2508e+02   5.4144e+00  -8.4485e-03   9.9204e-05   4.5752e+07   4.6142e+07   2.4307e+08
