## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 147203747.5938588}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8307e+00   1.0386e+00   5.7156e-02   6.6836e-03   1.3121e+04   1.2411e+04   6.8180e+04
  3.5313e+00   3.5675e+00   1.2700e+00   5.8947e-02   5.4856e-03   1.9510e+04   1.8424e+04   1.0129e+05
  4.4457e+00   4.4896e+00   1.4999e+00   5.5391e-02   4.4711e-03   2.9269e+04   2.7733e+04   1.5417e+05
  5.5968e+00   5.6499e+00   1.7297e+00   4.9620e-02   3.6515e-03   4.3643e+04   4.1580e+04   2.2986e+05
  7.0460e+00   7.1147e+00   1.9603e+00   3.2443e-02   3.0203e-03   6.2746e+04   6.0774e+04   3.3488e+05
  8.8703e+00   8.9689e+00   2.1918e+00   6.5200e-02   2.4700e-03   9.6796e+04   9.0871e+04   5.0795e+05
  1.1167e+01   1.1260e+01   2.4194e+00   6.6517e-02   1.9836e-03   1.5028e+05   1.4090e+05   7.8504e+05
  1.4059e+01   1.4186e+01   2.6503e+00   4.0214e-02   1.6510e-03   2.1157e+05   2.0339e+05   1.1127e+06
  1.7699e+01   1.7879e+01   2.8816e+00   5.7601e-02   1.3611e-03   3.1649e+05   2.9925e+05   1.6507e+06
  2.2281e+01   2.2439e+01   3.1088e+00   2.7218e-02   1.1153e-03   4.5786e+05   4.4573e+05   2.4307e+06
  2.8050e+01   2.8316e+01   3.3414e+00   4.8849e-03   9.4568e-04   6.2295e+05   6.1992e+05   3.3635e+06
  3.5313e+01   3.5593e+01   3.5701e+00   4.8309e-03   8.0920e-04   8.5076e+05   8.4667e+05   4.5517e+06
  4.4457e+01   4.4743e+01   3.7989e+00  -9.4703e-03   6.9192e-04   1.1471e+06   1.1580e+06   6.1087e+06
  5.5968e+01   5.6445e+01   4.0312e+00  -2.1563e-02   5.9880e-04   1.5128e+06   1.5462e+06   8.0825e+06
  7.0460e+01   7.0946e+01   4.2599e+00  -1.1850e-02   5.2971e-04   1.9524e+06   1.9759e+06   1.0333e+07
  8.8703e+01   8.9628e+01   4.4936e+00  -1.0644e-03   4.4415e-04   2.8075e+06   2.8105e+06   1.4783e+07
  1.1167e+02   1.1298e+02   4.7252e+00   1.2910e-02   3.5833e-04   4.3734e+06   4.3177e+06   2.3338e+07
  1.4059e+02   1.4262e+02   4.9582e+00   1.7793e-02   2.5864e-04   8.4354e+06   8.2879e+06   4.4461e+07
  1.7699e+02   1.7976e+02   5.1896e+00   1.7437e-02   1.8446e-04   1.6577e+07   1.6293e+07   8.6735e+07
  2.2281e+02   2.2454e+02   5.4120e+00   1.7293e-02   1.4496e-04   2.6839e+07   2.6383e+07   1.4048e+08
