## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 191351909.48999503}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8314e+00   1.0389e+00   2.3772e-02   5.6896e-03   1.5491e+04   1.5132e+04   8.5703e+04
  3.5313e+00   3.5650e+00   1.2693e+00   6.7461e-03   4.6207e-03   2.3096e+04   2.2942e+04   1.2588e+05
  4.4457e+00   4.4870e+00   1.4993e+00   2.2808e-02   3.7957e-03   3.4774e+04   3.3998e+04   1.8781e+05
  5.5968e+00   5.6473e+00   1.7293e+00   3.8714e-03   3.0932e-03   5.1393e+04   5.1195e+04   2.7901e+05
  7.0460e+00   7.1102e+00   1.9596e+00  -3.5949e-03   2.5230e-03   7.6671e+04   7.6948e+04   4.2083e+05
  8.8703e+00   8.9620e+00   2.1911e+00  -1.5604e-02   2.0498e-03   1.1476e+05   1.1658e+05   6.3850e+05
  1.1167e+01   1.1277e+01   2.4208e+00  -2.4148e-02   1.6486e-03   1.7587e+05   1.8022e+05   9.9104e+05
  1.4059e+01   1.4202e+01   2.6514e+00  -1.3229e-02   1.3403e-03   2.6907e+05   2.7267e+05   1.5039e+06
  1.7699e+01   1.7891e+01   2.8824e+00  -7.5418e-04   1.0864e-03   4.1472e+05   4.1503e+05   2.2978e+06
  2.2281e+01   2.2500e+01   3.1116e+00   1.3465e-03   8.7524e-04   6.4029e+05   6.3943e+05   3.5654e+06
  2.8050e+01   2.8337e+01   3.3422e+00  -4.8044e-03   7.1346e-04   9.5766e+05   9.6228e+05   5.3491e+06
  3.5313e+01   3.5590e+01   3.5701e+00  -1.5926e-02   5.9239e-04   1.3736e+06   1.3958e+06   7.6989e+06
  4.4457e+01   4.4826e+01   3.8008e+00  -1.9896e-02   5.0204e-04   1.9048e+06   1.9434e+06   1.0784e+07
  5.5968e+01   5.6364e+01   4.0298e+00  -1.8205e-02   4.3191e-04   2.5780e+06   2.6258e+06   1.4727e+07
  7.0460e+01   7.0909e+01   4.2594e+00  -2.0735e-02   3.8586e-04   3.2218e+06   3.2900e+06   1.8886e+07
  8.8703e+01   8.9143e+01   4.4882e+00  -3.6967e-02   3.4371e-04   3.9929e+06   4.1462e+06   2.3670e+07
  1.1167e+02   1.1275e+02   4.7231e+00  -6.9419e-02   2.9313e-04   5.3048e+06   5.7006e+06   3.1503e+07
  1.4059e+02   1.4293e+02   4.9604e+00  -2.1077e-02   2.2272e-04   9.6670e+06   9.8751e+06   5.5830e+07
  1.7699e+02   1.7960e+02   5.1888e+00   6.5295e-03   1.5576e-04   2.0321e+07   2.0189e+07   1.1293e+08
  2.2281e+02   2.2397e+02   5.4095e+00   2.5561e-02   1.2727e-04   3.1013e+07   3.0240e+07   1.6950e+08
