## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 535184.3125386619}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8305e+00   1.0382e+00   2.1575e-01   6.2710e-02   6.5138e+01   5.3579e+01   5.8000e+02
  3.5313e+00   3.5319e+00   1.2600e+00   8.9957e-02   5.1835e-02   8.5472e+01   7.8418e+01   8.7600e+02
  4.4457e+00   4.4805e+00   1.4979e+00   1.8993e-01   4.3922e-02   1.2996e+02   1.0922e+02   1.2820e+03
  5.5968e+00   5.6785e+00   1.7348e+00   6.6149e-03   3.5348e-02   1.6974e+02   1.6863e+02   1.7720e+03
  7.0460e+00   7.1485e+00   1.9650e+00   7.1797e-02   2.8021e-02   2.8761e+02   2.6834e+02   2.9310e+03
  8.8703e+00   8.9960e+00   2.1950e+00   2.1334e-01   2.3151e-02   4.7699e+02   3.9312e+02   4.1350e+03
  1.1167e+01   1.1254e+01   2.4188e+00   1.2858e-01   1.8979e-02   6.6013e+02   5.8493e+02   5.5630e+03
  1.4059e+01   1.4189e+01   2.6505e+00   1.8210e-01   1.5650e-02   1.0169e+03   8.6026e+02   8.5660e+03
  1.7699e+01   1.7914e+01   2.8837e+00   8.8626e-02   1.2170e-02   1.5487e+03   1.4226e+03   1.4847e+04
  2.2281e+01   2.2370e+01   3.1058e+00   6.8664e-02   1.0327e-02   2.1114e+03   1.9757e+03   2.0826e+04
  2.8050e+01   2.8358e+01   3.3429e+00   1.2651e-01   8.9494e-03   2.9635e+03   2.6307e+03   2.6193e+04
  3.5313e+01   3.5901e+01   3.5788e+00   8.3150e-02   6.8184e-03   4.9088e+03   4.5320e+03   4.7548e+04
  4.4457e+01   4.4856e+01   3.8016e+00   9.2762e-02   5.0744e-03   8.9415e+03   8.1825e+03   8.1588e+04
  5.5968e+01   5.6159e+01   4.0263e+00   4.9773e-02   4.3409e-03   1.1738e+04   1.1181e+04   1.1144e+05
  7.0460e+01   7.1053e+01   4.2614e+00  -2.0286e-02   3.6363e-03   1.5612e+04   1.5935e+04   1.6206e+05
  8.8703e+01   8.9344e+01   4.4905e+00   4.2734e-02   2.8189e-03   2.7649e+04   2.6516e+04   2.6810e+05
  1.1167e+02   1.1264e+02   4.7222e+00   5.6113e-02   2.1636e-03   4.7534e+04   4.5009e+04   4.5014e+05
  1.4059e+02   1.4217e+02   4.9551e+00   3.4536e-02   1.6750e-03   7.7696e+04   7.5102e+04   7.5568e+05
  1.7699e+02   1.7602e+02   5.1685e+00   3.3726e-03   1.4734e-03   9.7380e+04   9.7053e+04   9.7616e+05
  2.2281e+02   2.2374e+02   5.4084e+00  -1.1301e-02   1.4767e-03   9.5529e+04   9.6621e+04   9.7954e+05
