## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 536984753.814576}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8321e+00   1.0391e+00   2.5236e-02   4.3193e-03   2.2202e+04   2.1656e+04   1.4265e+05
  3.5313e+00   3.5650e+00   1.2693e+00   1.5226e-02   3.4954e-03   3.3571e+04   3.3068e+04   2.1561e+05
  4.4457e+00   4.4882e+00   1.4996e+00   3.1019e-03   2.8289e-03   5.0644e+04   5.0488e+04   3.2763e+05
  5.5968e+00   5.6522e+00   1.7302e+00   1.6456e-02   2.2951e-03   7.7963e+04   7.6701e+04   4.9906e+05
  7.0460e+00   7.1186e+00   1.9608e+00   1.4269e-02   1.8599e-03   1.1846e+05   1.1679e+05   7.5945e+05
  8.8703e+00   8.9599e+00   2.1908e+00   1.8885e-02   1.5131e-03   1.7980e+05   1.7646e+05   1.1535e+06
  1.1167e+01   1.1275e+01   2.4207e+00   5.2431e-03   1.2223e-03   2.7186e+05   2.7044e+05   1.7613e+06
  1.4059e+01   1.4202e+01   2.6514e+00   2.2452e-03   9.9135e-04   4.1203e+05   4.1111e+05   2.6599e+06
  1.7699e+01   1.7887e+01   2.8821e+00   6.6208e-03   8.0035e-04   6.3491e+05   6.3074e+05   4.0837e+06
  2.2281e+01   2.2510e+01   3.1120e+00   5.2685e-03   6.4215e-04   9.8497e+05   9.7981e+05   6.3014e+06
  2.8050e+01   2.8347e+01   3.3425e+00  -9.7444e-04   5.1613e-04   1.5152e+06   1.5167e+06   9.7161e+06
  3.5313e+01   3.5699e+01   3.5731e+00   6.2578e-03   4.1478e-04   2.3630e+06   2.3484e+06   1.5129e+07
  4.4457e+01   4.4927e+01   3.8030e+00   3.4160e-03   3.3122e-04   3.6953e+06   3.6827e+06   2.3533e+07
  5.5968e+01   5.6538e+01   4.0329e+00   1.1342e-03   2.6607e-04   5.7134e+06   5.7069e+06   3.6371e+07
  7.0460e+01   7.1297e+01   4.2649e+00   5.4002e-03   2.1171e-04   9.0625e+06   9.0138e+06   5.7634e+07
  8.8703e+01   8.9697e+01   4.4944e+00   4.1799e-03   1.6653e-04   1.4629e+07   1.4568e+07   9.3154e+07
  1.1167e+02   1.1295e+02   4.7250e+00  -3.4604e-03   1.3012e-04   2.3782e+07   2.3864e+07   1.5191e+08
  1.4059e+02   1.4200e+02   4.9538e+00  -1.0742e-03   1.0394e-04   3.7354e+07   3.7394e+07   2.3762e+08
  1.7699e+02   1.7868e+02   5.1836e+00   4.4945e-04   8.5114e-05   5.5796e+07   5.5771e+07   3.5503e+08
  2.2281e+02   2.2480e+02   5.4132e+00  -4.3674e-03   7.0862e-05   8.0110e+07   8.0461e+07   5.0746e+08
