## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 38343719.21115751}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8321e+00   1.0391e+00   5.9879e-02   1.1998e-02   2.8820e+03   2.7192e+03   1.9070e+04
  3.5313e+00   3.5611e+00   1.2682e+00   4.4768e-02   9.8569e-03   4.2096e+03   4.0292e+03   2.7948e+04
  4.4457e+00   4.4870e+00   1.4994e+00   4.0512e-02   8.1155e-03   6.1846e+03   5.9438e+03   4.0642e+04
  5.5968e+00   5.6400e+00   1.7280e+00   2.7490e-02   6.7129e-03   8.9258e+03   8.6870e+03   5.8772e+04
  7.0460e+00   7.0962e+00   1.9577e+00  -1.7251e-02   5.5944e-03   1.2292e+04   1.2508e+04   8.4182e+04
  8.8703e+00   8.9656e+00   2.1915e+00  -5.5090e-02   4.5424e-03   1.7927e+04   1.8973e+04   1.2532e+05
  1.1167e+01   1.1252e+01   2.4186e+00  -1.1633e-01   3.6088e-03   2.6562e+04   3.0059e+04   1.9029e+05
  1.4059e+01   1.4186e+01   2.6503e+00  -1.4228e-01   3.0194e-03   3.6831e+04   4.2940e+04   2.6445e+05
  1.7699e+01   1.7934e+01   2.8848e+00  -1.1359e-01   2.4978e-03   5.5619e+04   6.2746e+04   3.9218e+05
  2.2281e+01   2.2494e+01   3.1113e+00  -5.8852e-02   2.0088e-03   9.1299e+04   9.7009e+04   6.3047e+05
  2.8050e+01   2.8337e+01   3.3422e+00  -1.9715e-02   1.7277e-03   1.2856e+05   1.3115e+05   8.6908e+05
  3.5313e+01   3.5586e+01   3.5699e+00  -4.3495e-03   1.4948e-03   1.7443e+05   1.7519e+05   1.1688e+06
  4.4457e+01   4.4738e+01   3.7988e+00  -2.1578e-02   1.2985e-03   2.2717e+05   2.3218e+05   1.5205e+06
  5.5968e+01   5.6369e+01   4.0299e+00   2.5492e-02   1.1554e-03   3.0070e+05   2.9323e+05   1.9422e+06
  7.0460e+01   7.1071e+01   4.2617e+00   8.9563e-02   1.0250e-03   4.0599e+05   3.7261e+05   2.5830e+06
  8.8703e+01   8.9725e+01   4.4947e+00   2.1170e-01   8.9974e-04   5.8594e+05   4.8357e+05   3.5292e+06
  1.1167e+02   1.1285e+02   4.7240e+00   2.9471e-01   7.4479e-04   9.1370e+05   7.0572e+05   5.1957e+06
  1.4059e+02   1.4229e+02   4.9558e+00   1.0411e-01   5.3587e-04   1.5052e+06   1.3633e+06   9.3286e+06
  1.7699e+02   1.7985e+02   5.1901e+00  -2.7657e-02   3.6146e-04   2.9134e+06   2.9963e+06   1.9642e+07
  2.2281e+02   2.2563e+02   5.4168e+00  -6.6773e-02   2.5354e-04   5.6833e+06   6.0899e+06   3.9208e+07
