## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 44545387.80009951}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8299e+00   1.0383e+00  -8.9690e-02   1.3061e-02   3.2392e+03   3.5583e+03   1.7114e+04
  3.5313e+00   3.5683e+00   1.2702e+00  -8.0599e-02   1.0834e-02   4.7554e+03   5.1723e+03   2.4738e+04
  4.4457e+00   4.4895e+00   1.4999e+00  -7.3789e-02   8.9670e-03   6.9926e+03   7.5497e+03   3.6067e+04
  5.5968e+00   5.6458e+00   1.7290e+00  -7.0474e-02   7.5158e-03   9.9892e+03   1.0747e+04   5.0945e+04
  7.0460e+00   7.0977e+00   1.9579e+00  -6.2369e-02   6.4661e-03   1.3614e+04   1.4519e+04   7.0176e+04
  8.8703e+00   8.9571e+00   2.1905e+00  -1.0566e-01   5.4089e-03   1.8557e+04   2.0749e+04   9.5929e+04
  1.1167e+01   1.1295e+01   2.4225e+00  -6.2634e-02   4.4150e-03   2.9192e+04   3.1143e+04   1.5099e+05
  1.4059e+01   1.4210e+01   2.6520e+00  -1.7313e-02   3.5038e-03   4.8593e+04   4.9449e+04   2.4491e+05
  1.7699e+01   1.7904e+01   2.8831e+00  -6.2570e-02   2.7254e-03   7.6610e+04   8.1724e+04   3.9019e+05
  2.2281e+01   2.2511e+01   3.1120e+00  -7.3548e-02   2.1670e-03   1.1977e+05   1.2928e+05   6.1097e+05
  2.8050e+01   2.8346e+01   3.3425e+00  -6.0782e-02   1.7784e-03   1.8027e+05   1.9194e+05   9.1661e+05
  3.5313e+01   3.5742e+01   3.5743e+00  -9.1028e-03   1.4391e-03   2.9043e+05   2.9310e+05   1.4406e+06
  4.4457e+01   4.4909e+01   3.8026e+00  -1.9089e-02   1.1336e-03   4.6336e+05   4.7238e+05   2.2650e+06
  5.5968e+01   5.6537e+01   4.0329e+00   1.0951e-02   9.4132e-04   6.9260e+05   6.8510e+05   3.3587e+06
  7.0460e+01   7.1254e+01   4.2642e+00   1.2924e-02   7.6792e-04   1.0427e+06   1.0294e+06   5.0784e+06
  8.8703e+01   8.9642e+01   4.4938e+00   1.6602e-02   6.1321e-04   1.6412e+06   1.6144e+06   7.9407e+06
  1.1167e+02   1.1276e+02   4.7233e+00   7.0785e-03   4.9543e-04   2.4907e+06   2.4732e+06   1.2044e+07
  1.4059e+02   1.4187e+02   4.9529e+00   2.5291e-02   4.2239e-04   3.4886e+06   3.4025e+06   1.6829e+07
  1.7699e+02   1.7915e+02   5.1862e+00   1.7975e-02   3.3383e-04   5.5452e+06   5.4473e+06   2.7127e+07
  2.2281e+02   2.2563e+02   5.4168e+00  -2.8608e-03   2.5311e-04   9.4487e+06   9.4758e+06   4.6512e+07
