## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 526239960.21443725}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8322e+00   1.0391e+00   5.5982e-02   3.5701e-03   4.2849e+04   4.0578e+04   2.2371e+05
  3.5313e+00   3.5670e+00   1.2698e+00   5.0864e-02   2.8777e-03   6.5630e+04   6.2453e+04   3.4326e+05
  4.4457e+00   4.4897e+00   1.4999e+00   4.6966e-02   2.3167e-03   1.0088e+05   9.6359e+04   5.2843e+05
  5.5968e+00   5.6530e+00   1.7303e+00   3.6222e-02   1.8615e-03   1.5466e+05   1.4925e+05   8.1290e+05
  7.0460e+00   7.1167e+00   1.9606e+00   2.6452e-02   1.4990e-03   2.3626e+05   2.3018e+05   1.2426e+06
  8.8703e+00   8.9641e+00   2.1913e+00   1.9165e-02   1.2016e-03   3.6508e+05   3.5822e+05   1.9256e+06
  1.1167e+01   1.1280e+01   2.4211e+00   1.6589e-03   9.5627e-04   5.6651e+05   5.6558e+05   3.0140e+06
  1.4059e+01   1.4206e+01   2.6517e+00   1.1335e-03   7.6733e-04   8.7937e+05   8.7838e+05   4.6615e+06
  1.7699e+01   1.7889e+01   2.8822e+00   2.9861e-04   6.1341e-04   1.3749e+06   1.3745e+06   7.2825e+06
  2.2281e+01   2.2513e+01   3.1121e+00  -1.5652e-03   4.9003e-04   2.1504e+06   2.1538e+06   1.1355e+07
  2.8050e+01   2.8342e+01   3.3424e+00  -5.1232e-03   3.9487e-04   3.2999e+06   3.3169e+06   1.7424e+07
  3.5313e+01   3.5671e+01   3.5723e+00  -1.6042e-02   3.1812e-04   5.0286e+06   5.1106e+06   2.6616e+07
  4.4457e+01   4.4895e+01   3.8023e+00  -2.0769e-02   2.5797e-04   7.6101e+06   7.7715e+06   4.0272e+07
  5.5968e+01   5.6495e+01   4.0321e+00  -1.9828e-02   2.1240e-04   1.1237e+07   1.1464e+07   5.9224e+07
  7.0460e+01   7.1101e+01   4.2621e+00  -1.2817e-02   1.7702e-04   1.6293e+07   1.6505e+07   8.5898e+07
  8.8703e+01   8.9421e+01   4.4913e+00  -1.1698e-02   1.5029e-04   2.2629e+07   2.2897e+07   1.1945e+08
  1.1167e+02   1.1247e+02   4.7206e+00  -2.6459e-02   1.2994e-04   2.9823e+07   3.0633e+07   1.5973e+08
  1.4059e+02   1.4158e+02   4.9508e+00  -3.9202e-02   1.1362e-04   3.8490e+07   4.0060e+07   2.0785e+08
  1.7699e+02   1.7855e+02   5.1828e+00  -2.5560e-02   9.8209e-05   5.2252e+07   5.3622e+07   2.7967e+08
  2.2281e+02   2.2457e+02   5.4122e+00   1.0047e-02   8.4213e-05   7.3660e+07   7.2928e+07   3.9063e+08
