## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 136556713.6444503}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8329e+00   1.0394e+00   2.6105e-02   5.4008e-03   1.6496e+04   1.6076e+04   1.0719e+05
  3.5313e+00   3.5706e+00   1.2709e+00   2.3883e-02   4.3371e-03   2.5523e+04   2.4928e+04   1.6567e+05
  4.4457e+00   4.4923e+00   1.5005e+00   1.9274e-02   3.4686e-03   3.9727e+04   3.8976e+04   2.5776e+05
  5.5968e+00   5.6532e+00   1.7303e+00   9.9216e-03   2.7711e-03   6.1670e+04   6.1064e+04   4.0163e+05
  7.0460e+00   7.1181e+00   1.9608e+00   2.6922e-03   2.2195e-03   9.5448e+04   9.5192e+04   6.2092e+05
  8.8703e+00   8.9635e+00   2.1913e+00   7.3240e-03   1.7787e-03   1.4930e+05   1.4821e+05   9.6917e+05
  1.1167e+01   1.1283e+01   2.4214e+00  -4.1901e-03   1.4215e-03   2.3107e+05   2.3204e+05   1.5001e+06
  1.4059e+01   1.4201e+01   2.6514e+00  -3.2001e-03   1.1445e-03   3.5686e+05   3.5801e+05   2.3160e+06
  1.7699e+01   1.7878e+01   2.8817e+00  -1.6418e-02   9.2183e-04   5.4275e+05   5.5181e+05   3.5367e+06
  2.2281e+01   2.2503e+01   3.1117e+00  -2.2019e-02   7.4731e-04   8.2114e+05   8.3963e+05   5.3410e+06
  2.8050e+01   2.8317e+01   3.3415e+00  -2.8786e-02   6.1081e-04   1.2207e+06   1.2568e+06   7.9722e+06
  3.5313e+01   3.5628e+01   3.5711e+00  -4.4258e-02   5.0525e-04   1.7555e+06   1.8368e+06   1.1536e+07
  4.4457e+01   4.4856e+01   3.8015e+00  -3.3852e-02   4.2267e-04   2.5359e+06   2.6247e+06   1.6535e+07
  5.5968e+01   5.6364e+01   4.0298e+00  -3.0614e-02   3.6159e-04   3.4766e+06   3.5864e+06   2.2690e+07
  7.0460e+01   7.0925e+01   4.2596e+00  -2.2326e-02   3.1949e-04   4.4913e+06   4.5938e+06   2.9117e+07
  8.8703e+01   8.9366e+01   4.4907e+00   4.1107e-03   2.8532e-04   5.7837e+06   5.7600e+06   3.7086e+07
  1.1167e+02   1.1271e+02   4.7228e+00   3.4724e-02   2.4600e-04   8.0176e+06   7.7485e+06   5.0895e+07
  1.4059e+02   1.4238e+02   4.9564e+00   1.0135e-02   1.9272e-04   1.2753e+07   1.2625e+07   8.1534e+07
  1.7699e+02   1.7927e+02   5.1868e+00  -3.8744e-02   1.4189e-04   2.2389e+07   2.3291e+07   1.4510e+08
  2.2281e+02   2.2413e+02   5.4102e+00  -1.9491e-02   1.1647e-04   3.3894e+07   3.4568e+07   2.2161e+08
