## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 470209599.69650126}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8310e+00   1.0387e+00   4.1038e-02   4.4169e-03   2.4633e+04   2.3662e+04   1.3474e+05
  3.5313e+00   3.5665e+00   1.2697e+00   4.2575e-02   3.5949e-03   3.7240e+04   3.5719e+04   2.0380e+05
  4.4457e+00   4.4897e+00   1.4999e+00   3.1672e-02   2.9188e-03   5.5902e+04   5.4186e+04   3.0854e+05
  5.5968e+00   5.6505e+00   1.7299e+00   3.5700e-02   2.3725e-03   8.4939e+04   8.2012e+04   4.7150e+05
  7.0460e+00   7.1141e+00   1.9602e+00   2.3720e-02   1.9207e-03   1.2810e+05   1.2514e+05   7.1467e+05
  8.8703e+00   8.9656e+00   2.1915e+00   7.5470e-03   1.5424e-03   1.9550e+05   1.9404e+05   1.0967e+06
  1.1167e+01   1.1280e+01   2.4211e+00  -1.2013e-02   1.2277e-03   3.0261e+05   3.0628e+05   1.7077e+06
  1.4059e+01   1.4203e+01   2.6515e+00  -1.1164e-02   9.9211e-04   4.6375e+05   4.6899e+05   2.6034e+06
  1.7699e+01   1.7885e+01   2.8820e+00  -2.1247e-02   7.9756e-04   7.1029e+05   7.2571e+05   3.9848e+06
  2.2281e+01   2.2506e+01   3.1118e+00  -3.1692e-02   6.3579e-04   1.1058e+06   1.1420e+06   6.2134e+06
  2.8050e+01   2.8351e+01   3.3427e+00  -3.7091e-02   5.1344e-04   1.6861e+06   1.7511e+06   9.5241e+06
  3.5313e+01   3.5697e+01   3.5731e+00  -2.5518e-02   4.1247e-04   2.6441e+06   2.7134e+06   1.4811e+07
  4.4457e+01   4.4898e+01   3.8024e+00  -1.7168e-02   3.3261e-04   4.1011e+06   4.1728e+06   2.2761e+07
  5.5968e+01   5.6541e+01   4.0330e+00  -2.2401e-02   2.6812e-04   6.2776e+06   6.4214e+06   3.5040e+07
  7.0460e+01   7.1179e+01   4.2632e+00  -3.6022e-02   2.1639e-04   9.5030e+06   9.8582e+06   5.3225e+07
  8.8703e+01   8.9628e+01   4.4937e+00  -3.0224e-02   1.7464e-04   1.4678e+07   1.5135e+07   8.2441e+07
  1.1167e+02   1.1289e+02   4.7245e+00  -3.5073e-02   1.3918e-04   2.2995e+07   2.3831e+07   1.2905e+08
  1.4059e+02   1.4206e+02   4.9543e+00  -3.1068e-02   1.1134e-04   3.6083e+07   3.7240e+07   2.0212e+08
  1.7699e+02   1.7866e+02   5.1835e+00  -2.3976e-02   9.0778e-05   5.4674e+07   5.6017e+07   3.0501e+08
  2.2281e+02   2.2459e+02   5.4122e+00  -1.7790e-03   7.7859e-05   7.6014e+07   7.6149e+07   4.1788e+08
