## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 452568180.4914811}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8326e+00   1.0393e+00   3.8071e-02   4.5918e-03   2.3822e+04   2.2948e+04   1.3844e+05
  3.5313e+00   3.5669e+00   1.2698e+00   4.4088e-02   3.6938e-03   3.7027e+04   3.5463e+04   2.1253e+05
  4.4457e+00   4.4926e+00   1.5006e+00   3.7662e-02   2.9658e-03   5.7082e+04   5.5010e+04   3.2845e+05
  5.5968e+00   5.6539e+00   1.7305e+00   3.2357e-02   2.3833e-03   8.7939e+04   8.5183e+04   5.0490e+05
  7.0460e+00   7.1170e+00   1.9606e+00   2.8232e-02   1.9109e-03   1.3624e+05   1.3250e+05   7.7898e+05
  8.8703e+00   8.9687e+00   2.1918e+00   2.5793e-02   1.5295e-03   2.1216e+05   2.0683e+05   1.2066e+06
  1.1167e+01   1.1278e+01   2.4209e+00   2.0446e-02   1.2174e-03   3.3315e+05   3.2647e+05   1.8933e+06
  1.4059e+01   1.4204e+01   2.6516e+00   9.7261e-03   9.7773e-04   5.1107e+05   5.0615e+05   2.9109e+06
  1.7699e+01   1.7888e+01   2.8822e+00   1.7045e-02   7.8481e-04   7.9896e+05   7.8557e+05   4.5319e+06
  2.2281e+01   2.2508e+01   3.1119e+00   8.5734e-03   6.2711e-04   1.2409e+06   1.2303e+06   7.0681e+06
  2.8050e+01   2.8349e+01   3.3426e+00   8.4189e-03   5.0415e-04   1.9197e+06   1.9037e+06   1.0995e+07
  3.5313e+01   3.5666e+01   3.5722e+00  -6.4593e-03   4.0513e-04   2.9290e+06   2.9480e+06   1.6894e+07
  4.4457e+01   4.4895e+01   3.8023e+00  -1.4761e-02   3.2664e-04   4.4681e+06   4.5351e+06   2.5901e+07
  5.5968e+01   5.6537e+01   4.0329e+00  -1.6330e-02   2.6545e-04   6.7545e+06   6.8666e+06   3.9096e+07
  7.0460e+01   7.1169e+01   4.2631e+00  -4.2665e-03   2.1658e-04   1.0272e+07   1.0316e+07   5.9034e+07
  8.8703e+01   8.9535e+01   4.4927e+00   1.1723e-02   1.7827e-04   1.5404e+07   1.5226e+07   8.8496e+07
  1.1167e+02   1.1256e+02   4.7215e+00   8.2823e-03   1.5011e-04   2.1650e+07   2.1472e+07   1.2507e+08
  1.4059e+02   1.4151e+02   4.9504e+00  -2.1715e-02   1.2872e-04   2.8567e+07   2.9201e+07   1.6648e+08
  1.7699e+02   1.7828e+02   5.1813e+00  -5.8697e-02   1.1254e-04   3.5964e+07   3.8207e+07   2.1289e+08
  2.2281e+02   2.2500e+02   5.4141e+00  -3.9429e-02   9.5815e-05   5.0626e+07   5.2704e+07   2.9631e+08
