## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 158217964.6545897}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8292e+00   1.0381e+00   1.6308e-01   8.8599e-03   7.0508e+03   6.0622e+03   4.0562e+04
  3.5313e+00   3.5652e+00   1.2693e+00   1.5675e-01   7.2766e-03   1.0396e+04   8.9875e+03   6.0088e+04
  4.4457e+00   4.4892e+00   1.4998e+00   1.5764e-01   6.0157e-03   1.5223e+04   1.3150e+04   8.8892e+04
  5.5968e+00   5.6453e+00   1.7289e+00   1.2765e-01   4.9680e-03   2.1742e+04   1.9281e+04   1.3068e+05
  7.0460e+00   7.1082e+00   1.9594e+00   1.1990e-01   4.1346e-03   3.1174e+04   2.7837e+04   1.8914e+05
  8.8703e+00   8.9703e+00   2.1920e+00   1.0206e-01   3.3302e-03   4.7288e+04   4.2909e+04   2.8666e+05
  1.1167e+01   1.1268e+01   2.4201e+00   1.3782e-01   2.6376e-03   7.7828e+04   6.8401e+04   4.6219e+05
  1.4059e+01   1.4179e+01   2.6498e+00   1.0072e-01   2.1981e-03   1.0842e+05   9.8495e+04   6.5662e+05
  1.7699e+01   1.7902e+01   2.8829e+00   1.1209e-01   1.8131e-03   1.6099e+05   1.4477e+05   9.7048e+05
  2.2281e+01   2.2485e+01   3.1109e+00   8.8729e-02   1.4337e-03   2.5206e+05   2.3152e+05   1.5251e+06
  2.8050e+01   2.8375e+01   3.3435e+00   8.5722e-02   1.1759e-03   3.7363e+05   3.4413e+05   2.2400e+06
  3.5313e+01   3.5639e+01   3.5714e+00   9.7525e-02   9.5315e-04   5.7488e+05   5.2380e+05   3.3663e+06
  4.4457e+01   4.4867e+01   3.8017e+00   6.1073e-02   7.7300e-04   8.4504e+05   7.9640e+05   5.0277e+06
  5.5968e+01   5.6518e+01   4.0326e+00   6.0672e-02   6.2313e-04   1.2999e+06   1.2255e+06   7.7694e+06
  7.0460e+01   7.1235e+01   4.2640e+00   4.5254e-02   5.0567e-04   1.9453e+06   1.8610e+06   1.1621e+07
  8.8703e+01   8.9630e+01   4.4937e+00   3.9656e-02   4.0694e-04   2.9876e+06   2.8737e+06   1.7655e+07
  1.1167e+02   1.1299e+02   4.7253e+00   2.0542e-02   3.2103e-04   4.7121e+06   4.6173e+06   2.7955e+07
  1.4059e+02   1.4251e+02   4.9575e+00   3.2613e-02   2.4471e-04   8.2058e+06   7.9466e+06   4.8679e+07
  1.7699e+02   1.7971e+02   5.1893e+00   3.0583e-02   1.7734e-04   1.5595e+07   1.5132e+07   9.3852e+07
  2.2281e+02   2.2502e+02   5.4142e+00   1.3992e-04   1.3019e-04   2.8079e+07   2.8075e+07   1.7074e+08
