## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 501321680.68365806}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8325e+00   1.0393e+00   1.6092e-02   3.8096e-03   3.5274e+04   3.4716e+04   1.9639e+05
  3.5313e+00   3.5684e+00   1.2702e+00   2.5189e-02   3.0801e-03   5.4443e+04   5.3106e+04   3.0172e+05
  4.4457e+00   4.4910e+00   1.5002e+00   2.4015e-02   2.4806e-03   8.3841e+04   8.1875e+04   4.6357e+05
  5.5968e+00   5.6521e+00   1.7301e+00   2.4986e-03   2.0065e-03   1.2546e+05   1.2515e+05   7.0361e+05
  7.0460e+00   7.1145e+00   1.9603e+00  -1.1850e-02   1.6278e-03   1.8790e+05   1.9015e+05   1.0633e+06
  8.8703e+00   8.9659e+00   2.1915e+00  -1.2371e-02   1.3117e-03   2.8921e+05   2.9283e+05   1.6325e+06
  1.1167e+01   1.1281e+01   2.4212e+00  -1.0568e-02   1.0485e-03   4.5347e+05   4.5831e+05   2.5478e+06
  1.4059e+01   1.4206e+01   2.6517e+00  -7.1713e-03   8.4772e-04   6.9607e+05   7.0110e+05   3.9011e+06
  1.7699e+01   1.7889e+01   2.8822e+00   1.4300e-03   6.8192e-04   1.0850e+06   1.0834e+06   6.0586e+06
  2.2281e+01   2.2504e+01   3.1117e+00  -6.4971e-03   5.4440e-04   1.6889e+06   1.6999e+06   9.4413e+06
  2.8050e+01   2.8352e+01   3.3427e+00  -8.2478e-03   4.3913e-04   2.5912e+06   2.6128e+06   1.4486e+07
  3.5313e+01   3.5685e+01   3.5727e+00  -1.1485e-02   3.5249e-04   4.0083e+06   4.0549e+06   2.2395e+07
  4.4457e+01   4.4920e+01   3.8029e+00  -3.8646e-03   2.8324e-04   6.2560e+06   6.2803e+06   3.4739e+07
  5.5968e+01   5.6543e+01   4.0330e+00  -5.7037e-04   2.2817e-04   9.6723e+06   9.6778e+06   5.3733e+07
  7.0460e+01   7.1158e+01   4.2629e+00  -3.0734e-03   1.8523e-04   1.4639e+07   1.4684e+07   8.1573e+07
  8.8703e+01   8.9597e+01   4.4933e+00  -7.0700e-04   1.5110e-04   2.2051e+07   2.2066e+07   1.2300e+08
  1.1167e+02   1.1271e+02   4.7228e+00   2.6129e-03   1.2445e-04   3.2613e+07   3.2528e+07   1.8101e+08
  1.4059e+02   1.4185e+02   4.9528e+00   3.6597e-03   1.0359e-04   4.7123e+07   4.6951e+07   2.6149e+08
  1.7699e+02   1.7849e+02   5.1825e+00   4.8851e-03   8.7188e-05   6.6601e+07   6.6277e+07   3.7011e+08
  2.2281e+02   2.2413e+02   5.4102e+00  -1.5373e-02   7.6264e-05   8.5292e+07   8.6624e+07   4.7827e+08
