## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 226357380.4726444}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8316e+00   1.0389e+00   3.3742e-02   6.9579e-03   1.1220e+04   1.0854e+04   6.1410e+04
  3.5313e+00   3.5673e+00   1.2699e+00   1.8014e-02   5.5830e-03   1.7162e+04   1.6858e+04   9.3707e+04
  4.4457e+00   4.4884e+00   1.4996e+00   1.9736e-03   4.4777e-03   2.6260e+04   2.6208e+04   1.4323e+05
  5.5968e+00   5.6544e+00   1.7306e+00   1.2870e-02   3.6080e-03   4.0886e+04   4.0366e+04   2.2288e+05
  7.0460e+00   7.1215e+00   1.9612e+00   1.3547e-02   2.9133e-03   6.2751e+04   6.1913e+04   3.3991e+05
  8.8703e+00   8.9591e+00   2.1908e+00   1.7546e-02   2.3568e-03   9.6262e+04   9.4602e+04   5.1661e+05
  1.1167e+01   1.1281e+01   2.4212e+00   6.5989e-03   1.8958e-03   1.4716e+05   1.4620e+05   7.9951e+05
  1.4059e+01   1.4198e+01   2.6512e+00  -3.8624e-03   1.5359e-03   2.2188e+05   2.2274e+05   1.2235e+06
  1.7699e+01   1.7885e+01   2.8820e+00   1.8535e-03   1.2441e-03   3.4011e+05   3.3949e+05   1.8739e+06
  2.2281e+01   2.2497e+01   3.1114e+00   1.2103e-03   1.0089e-03   5.1687e+05   5.1624e+05   2.8628e+06
  2.8050e+01   2.8335e+01   3.3421e+00  -1.2517e-02   8.1538e-04   7.8046e+05   7.9036e+05   4.3270e+06
  3.5313e+01   3.5658e+01   3.5720e+00  -6.5229e-03   6.6373e-04   1.1850e+06   1.1928e+06   6.5651e+06
  4.4457e+01   4.4898e+01   3.8024e+00  -2.0622e-02   5.3959e-04   1.7675e+06   1.8048e+06   9.8335e+06
  5.5968e+01   5.6509e+01   4.0324e+00  -1.6248e-02   4.4225e-04   2.6430e+06   2.6867e+06   1.4771e+07
  7.0460e+01   7.1192e+01   4.2634e+00   2.4089e-04   3.6193e-04   4.0123e+06   4.0113e+06   2.2366e+07
  8.8703e+01   8.9684e+01   4.4943e+00   1.3751e-02   2.9082e-04   6.2981e+06   6.2127e+06   3.4789e+07
  1.1167e+02   1.1292e+02   4.7247e+00   2.7148e-02   2.2977e-04   1.0223e+07   9.9526e+06   5.5947e+07
  1.4059e+02   1.4204e+02   4.9541e+00   3.8354e-02   1.8421e-04   1.6079e+07   1.5485e+07   8.7591e+07
  1.7699e+02   1.7898e+02   5.1853e+00   2.0632e-02   1.4422e-04   2.5786e+07   2.5265e+07   1.4093e+08
  2.2281e+02   2.2504e+02   5.4142e+00  -8.0012e-03   1.1368e-04   4.0334e+07   4.0659e+07   2.2115e+08
