## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8340e+00   1.0398e+00  -5.6533e-04   3.1564e-04   3.8422e-04   2.2240e+05   2.2240e+05
  3.5313e+00   3.5683e+00   1.2702e+00  -2.1161e-04  -2.7232e-04   3.0660e-04   3.4927e+05   3.4927e+05
  4.4457e+00   4.4923e+00   1.5005e+00  -3.9662e-04   1.2416e-04   2.4425e-04   5.5035e+05   5.5035e+05
  5.5968e+00   5.6572e+00   1.7311e+00   7.5944e-06  -1.7464e-04   1.9450e-04   8.6788e+05   8.6788e+05
  7.0460e+00   7.1210e+00   1.9612e+00   1.5223e-04  -3.4351e-05   1.5473e-04   1.3714e+06   1.3714e+06
  8.8703e+00   8.9661e+00   2.1915e+00   2.5810e-04  -2.2661e-04   1.2333e-04   2.1586e+06   2.1586e+06
  1.1167e+01   1.1287e+01   2.4217e+00   1.4502e-04  -2.6844e-05   9.8063e-05   3.4142e+06   3.4142e+06
  1.4059e+01   1.4208e+01   2.6519e+00  -2.1865e-05   1.8255e-04   7.8401e-05   5.3414e+06   5.3414e+06
  1.7699e+01   1.7888e+01   2.8822e+00  -8.2388e-05   1.9873e-04   6.2596e-05   8.3793e+06   8.3793e+06
  2.2281e+01   2.2514e+01   3.1122e+00   1.1260e-05   1.3012e-04   5.0103e-05   1.3079e+07   1.3079e+07
  2.8050e+01   2.8343e+01   3.3424e+00  -2.5446e-05   5.2873e-05   4.0286e-05   2.0230e+07   2.0230e+07
  3.5313e+01   3.5672e+01   3.5724e+00   3.5623e-05   2.8810e-04   3.2526e-05   3.1035e+07   3.1035e+07
  4.4457e+01   4.4905e+01   3.8026e+00   8.0299e-05   2.4905e-04   2.6358e-05   4.7257e+07   4.7257e+07
  5.5968e+01   5.6518e+01   4.0326e+00   3.3240e-05   2.6292e-04   2.1468e-05   7.1237e+07   7.1237e+07
  7.0460e+01   7.1127e+01   4.2625e+00  -1.2822e-04   3.4934e-04   1.7636e-05   1.0557e+08   1.0557e+08
  8.8703e+01   8.9557e+01   4.4929e+00  -3.4259e-04   5.1985e-04   1.4551e-05   1.5507e+08   1.5507e+08
  1.1167e+02   1.1279e+02   4.7235e+00  -2.7726e-04   6.8655e-04   1.1892e-05   2.3217e+08   2.3217e+08
  1.4059e+02   1.4211e+02   4.9546e+00  -1.3619e-04   6.2734e-04   9.5972e-06   3.5646e+08   3.5646e+08
  1.7699e+02   1.7899e+02   5.1853e+00  -1.5846e-05   3.7933e-04   7.5711e-06   5.7277e+08   5.7277e+08
  2.2281e+02   2.2421e+02   5.4105e+00   3.1886e-04   3.6504e-04   6.2901e-06   8.2981e+08   8.2981e+08
