## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8322e+00   1.0392e+00  -1.2014e-04  -1.0323e-04   3.8346e-04   2.2447e+05   2.2447e+05
  3.5313e+00   3.5668e+00   1.2698e+00  -7.7378e-05  -2.9825e-05   3.0863e-04   3.4652e+05   3.4652e+05
  4.4457e+00   4.4915e+00   1.5003e+00   1.4056e-04  -3.8818e-04   2.4920e-04   5.3151e+05   5.3151e+05
  5.5968e+00   5.6542e+00   1.7305e+00  -1.1816e-04   2.6152e-04   2.0073e-04   8.1921e+05   8.1921e+05
  7.0460e+00   7.1176e+00   1.9607e+00   3.3931e-05   8.3189e-05   1.6196e-04   1.2584e+06   1.2584e+06
  8.8703e+00   8.9684e+00   2.1918e+00   3.1997e-05   2.1639e-04   1.2962e-04   1.9647e+06   1.9647e+06
  1.1167e+01   1.1279e+01   2.4210e+00  -1.3528e-04  -1.0427e-04   1.0318e-04   3.1001e+06   3.1001e+06
  1.4059e+01   1.4200e+01   2.6513e+00  -9.9243e-05   4.2608e-05   8.3850e-05   4.6946e+06   4.6946e+06
  1.7699e+01   1.7886e+01   2.8821e+00  -3.6618e-05   9.2867e-05   6.7832e-05   7.1735e+06   7.1735e+06
  2.2281e+01   2.2503e+01   3.1117e+00  -1.4145e-04  -3.4172e-05   5.4498e-05   1.1113e+07   1.1113e+07
  2.8050e+01   2.8353e+01   3.3427e+00  -1.8508e-04  -5.5414e-05   4.3989e-05   1.7058e+07   1.7058e+07
  3.5313e+01   3.5673e+01   3.5724e+00  -1.2802e-04   4.6088e-05   3.5468e-05   2.6238e+07   2.6238e+07
  4.4457e+01   4.4914e+01   3.8028e+00  -7.5135e-05   1.6947e-04   2.8587e-05   4.0388e+07   4.0388e+07
  5.5968e+01   5.6562e+01   4.0333e+00   5.5750e-05   2.0169e-04   2.2933e-05   6.2758e+07   6.2758e+07
  7.0460e+01   7.1186e+01   4.2633e+00  -1.7262e-04   1.0845e-04   1.8429e-05   9.7187e+07   9.7187e+07
  8.8703e+01   8.9606e+01   4.4934e+00  -2.7847e-04   1.1002e-04   1.4928e-05   1.4811e+08   1.4811e+08
  1.1167e+02   1.1289e+02   4.7244e+00  -3.8935e-04   8.6090e-05   1.2004e-05   2.2906e+08   2.2906e+08
  1.4059e+02   1.4220e+02   4.9553e+00  -3.3739e-04  -9.4110e-05   9.4324e-06   3.7098e+08   3.7098e+08
  1.7699e+02   1.7901e+02   5.1855e+00  -1.9420e-04  -1.0893e-04   7.4348e-06   5.9712e+08   5.9712e+08
  2.2281e+02   2.2519e+02   5.4149e+00  -1.9801e-04   3.6444e-05   5.8753e-06   9.5619e+08   9.5619e+08
