## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8325e+00   1.0393e+00  -3.2574e-04   5.2268e-04   3.3458e-04   2.9417e+05   2.9417e+05
  3.5313e+00   3.5680e+00   1.2701e+00  -2.7839e-04   1.8452e-04   2.7007e-04   4.5146e+05   4.5146e+05
  4.4457e+00   4.4915e+00   1.5003e+00   1.3050e-04   1.0918e-05   2.1664e-04   7.0160e+05   7.0160e+05
  5.5968e+00   5.6547e+00   1.7306e+00   2.7561e-04   5.8474e-06   1.7386e-04   1.0894e+06   1.0894e+06
  7.0460e+00   7.1184e+00   1.9608e+00   1.1756e-04   6.7383e-05   1.3915e-04   1.7006e+06   1.7006e+06
  8.8703e+00   8.9646e+00   2.1914e+00   7.4674e-05  -1.2260e-04   1.1153e-04   2.6474e+06   2.6474e+06
  1.1167e+01   1.1283e+01   2.4214e+00   1.8380e-04   1.0748e-05   8.9345e-05   4.1252e+06   4.1252e+06
  1.4059e+01   1.4203e+01   2.6515e+00   1.8965e-04  -1.7794e-04   7.2015e-05   6.3495e+06   6.3495e+06
  1.7699e+01   1.7882e+01   2.8818e+00  -2.7556e-05   1.0475e-04   5.8117e-05   9.7492e+06   9.7492e+06
  2.2281e+01   2.2502e+01   3.1116e+00   9.0370e-05   8.7570e-05   4.6982e-05   1.4918e+07   1.4918e+07
  2.8050e+01   2.8332e+01   3.3420e+00  -9.9972e-08  -4.3365e-06   3.8278e-05   2.2474e+07   2.2474e+07
  3.5313e+01   3.5651e+01   3.5718e+00   7.5885e-05  -4.1782e-05   3.1297e-05   3.3618e+07   3.3618e+07
  4.4457e+01   4.4862e+01   3.8016e+00   6.2240e-05  -9.0498e-05   2.5878e-05   4.9171e+07   4.9171e+07
  5.5968e+01   5.6467e+01   4.0317e+00   8.5936e-05  -6.5173e-05   2.1594e-05   7.0620e+07   7.0620e+07
  7.0460e+01   7.1045e+01   4.2613e+00   2.1560e-04   2.2810e-04   1.8204e-05   9.9369e+07   9.9369e+07
  8.8703e+01   8.9288e+01   4.4899e+00   2.4348e-04   3.1761e-04   1.5825e-05   1.3150e+08   1.3150e+08
  1.1167e+02   1.1230e+02   4.7192e+00   3.4314e-04   2.3438e-04   1.4328e-05   1.6041e+08   1.6041e+08
  1.4059e+02   1.4158e+02   4.9509e+00   5.4930e-04   2.7845e-04   1.2930e-05   1.9695e+08   1.9695e+08
  1.7699e+02   1.7872e+02   5.1838e+00   7.2090e-04   2.1817e-04   1.0903e-05   2.7702e+08   2.7702e+08
  2.2281e+02   2.2543e+02   5.4160e+00   6.9669e-04   1.5917e-04   8.7732e-06   4.2783e+08   4.2783e+08
